,pais_origem,pais_destino,qtde_voos
2508,Latvia,Russia,9.773972602739725
2509,Latvia,Saudi Arabia,0.0013698630136986301
2510,Latvia,Senegal,0.0013698630136986301
2511,Latvia,Serbia,0.00821917808219178
2512,Latvia,Singapore,0.0013698630136986301
2513,Latvia,Slovakia,0.03972602739726028
2514,Latvia,Slovenia,0.010958904109589041
2515,Latvia,South Korea,0.009589041095890411
2516,Latvia,Spain,1.0780821917808219
2517,Latvia,Sweden,3.686301369863014
2518,Latvia,Switzerland,1.4315068493150684
2519,Latvia,Turkey,0.19315068493150686
2520,Latvia,Ukraine,1.4232876712328768
2521,Latvia,United Arab Emirates,0.1410958904109589
2522,Latvia,United Kingdom,6.002739726027397
2523,Latvia,United States,0.019178082191780823
2524,Latvia,Uzbekistan,0.00684931506849315
2525,Lebanon,Algeria,0.0863013698630137
2526,Lebanon,Armenia,0.01643835616438356
2527,Lebanon,Australia,0.0027397260273972603
2528,Lebanon,Austria,0.01643835616438356
2529,Lebanon,Bahrain,0.5986301369863014
2530,Lebanon,Belarus,0.0013698630136986301
2531,Lebanon,Belgium,0.07397260273972603
2532,Lebanon,Bosnia and Herzegovina,0.0013698630136986301
2533,Lebanon,Brazil,0.00821917808219178
2534,Lebanon,Bulgaria,0.01643835616438356
2535,Lebanon,China,0.00410958904109589
2536,Lebanon,Croatia,0.019178082191780823
2537,Lebanon,Cyprus,0.5794520547945206
2538,Lebanon,Czech Republic,0.09452054794520548
2539,Lebanon,Denmark,0.23013698630136986
2540,Lebanon,Egypt,0.04794520547945205
2541,Lebanon,Finland,0.009589041095890411
2542,Lebanon,France,1.747945205479452
2543,Lebanon,Germany,1.547945205479452
2544,Lebanon,Greece,0.7726027397260274
2545,Lebanon,Guinea-Bissau,0.0013698630136986301
2546,Lebanon,Hungary,0.00410958904109589
2547,Lebanon,India,0.20821917808219179
2548,Lebanon,Ireland,0.009589041095890411
2549,Lebanon,Israel,0.0013698630136986301
2550,Lebanon,Italy,1.3575342465753424
2551,Lebanon,Japan,0.0013698630136986301
2552,Lebanon,Jordan,0.01780821917808219
2553,Lebanon,Kazakhstan,0.0027397260273972603
2554,Lebanon,Kuwait,0.00821917808219178
2555,Lebanon,Latvia,0.0013698630136986301
2556,Lebanon,Lithuania,0.0027397260273972603
2557,Lebanon,Luxembourg,0.00410958904109589
2558,Lebanon,Malaysia,0.015068493150684932
2559,Lebanon,Mali,0.00684931506849315
2560,Lebanon,Malta,0.0027397260273972603
2561,Lebanon,Morocco,0.012328767123287671
2562,Lebanon,Netherlands,0.12876712328767123
2563,Lebanon,Norway,0.0013698630136986301
2564,Lebanon,Philippines,0.00684931506849315
2565,Lebanon,Poland,0.1
2566,Lebanon,Portugal,0.005479452054794521
2567,Lebanon,Qatar,1.9095890410958904
2568,Lebanon,Romania,0.18767123287671234
2569,Lebanon,Russia,0.2095890410958904
2570,Lebanon,Saudi Arabia,1.2164383561643837
2571,Lebanon,Senegal,0.07123287671232877
2572,Lebanon,Serbia,0.0684931506849315
2573,Lebanon,Slovakia,0.0013698630136986301
2574,Lebanon,Slovenia,0.0013698630136986301
2575,Lebanon,South Africa,0.03561643835616438
2576,Lebanon,South Korea,0.00684931506849315
2577,Lebanon,Spain,0.3136986301369863
2578,Lebanon,Sri Lanka,0.0027397260273972603
2579,Lebanon,Sweden,0.0863013698630137
2580,Lebanon,Switzerland,0.4575342465753425
2581,Lebanon,Thailand,0.00821917808219178
2582,Lebanon,Tunisia,0.0013698630136986301
2583,Lebanon,Turkey,1.7712328767123289
2584,Lebanon,Ukraine,0.015068493150684932
2585,Lebanon,United Arab Emirates,4.293150684931507
2586,Lebanon,United Kingdom,1.1205479452054794
2587,Lebanon,United States,0.00410958904109589
2588,Libya,Belgium,0.0027397260273972603
2589,Libya,France,0.0013698630136986301
2590,Libya,Italy,0.0013698630136986301
2591,Libya,Malta,0.0013698630136986301
2592,Libya,Senegal,0.0013698630136986301
2593,Libya,Tunisia,0.2232876712328767
2594,Libya,Turkey,0.045205479452054796
2595,Lithuania,Australia,0.0013698630136986301
2596,Lithuania,Austria,0.5452054794520548
2597,Lithuania,Bahrain,0.0027397260273972603
2598,Lithuania,Belarus,0.010958904109589041
2599,Lithuania,Belgium,0.35205479452054794
2600,Lithuania,Bulgaria,0.13561643835616438
2601,Lithuania,China,0.0013698630136986301
2602,Lithuania,Croatia,0.005479452054794521
2603,Lithuania,Cyprus,0.0821917808219178
2604,Lithuania,Czech Republic,0.03424657534246575
2605,Lithuania,Denmark,1.819178082191781
2606,Lithuania,Egypt,0.0027397260273972603
2607,Lithuania,Estonia,0.49726027397260275
2608,Lithuania,Finland,0.19315068493150686
2609,Lithuania,France,0.7493150684931507
2610,Lithuania,Georgia,0.0013698630136986301
2611,Lithuania,Germany,3.6726027397260275
2612,Lithuania,Greece,0.23424657534246576
2613,Lithuania,Hungary,0.028767123287671233
2614,Lithuania,Iceland,0.11506849315068493
2615,Lithuania,India,0.0013698630136986301
2616,Lithuania,Ireland,0.7136986301369863
2617,Lithuania,Israel,0.21095890410958903
2618,Lithuania,Italy,1.6424657534246576
2619,Lithuania,Japan,0.0013698630136986301
2620,Lithuania,Jordan,0.021917808219178082
2621,Lithuania,Kazakhstan,0.023287671232876714
2622,Lithuania,Latvia,1.404109589041096
2623,Lithuania,Lebanon,0.0013698630136986301
2624,Lithuania,Luxembourg,0.010958904109589041
2625,Lithuania,Malta,0.15342465753424658
2626,Lithuania,Morocco,0.0013698630136986301
2627,Lithuania,Netherlands,1.0767123287671232
2628,Lithuania,Norway,0.8410958904109589
2629,Lithuania,Poland,0.7205479452054795
2630,Lithuania,Portugal,0.038356164383561646
2631,Lithuania,Romania,0.009589041095890411
2632,Lithuania,Russia,1.5301369863013699
2633,Lithuania,Serbia,0.0013698630136986301
2634,Lithuania,Slovakia,0.00684931506849315
2635,Lithuania,Slovenia,0.0013698630136986301
2636,Lithuania,South Africa,0.005479452054794521
2637,Lithuania,Spain,0.6589041095890411
2638,Lithuania,Sweden,1.8397260273972602
2639,Lithuania,Switzerland,0.031506849315068496
2640,Lithuania,Tunisia,0.0013698630136986301
2641,Lithuania,Turkey,0.2547945205479452
2642,Lithuania,Ukraine,0.48904109589041095
2643,Lithuania,United Arab Emirates,0.03287671232876712
2644,Lithuania,United Kingdom,5.031506849315068
2645,Lithuania,United States,0.005479452054794521
2646,Luxembourg,Algeria,0.0027397260273972603
2647,Luxembourg,Austria,1.8684931506849316
2648,Luxembourg,Azerbaijan,0.010958904109589041
2649,Luxembourg,Bahrain,0.1506849315068493
2650,Luxembourg,Bangladesh,0.009589041095890411
2651,Luxembourg,Belgium,0.21232876712328766
2652,Luxembourg,Brazil,0.9835616438356164
2653,Luxembourg,Bulgaria,0.0547945205479452
2654,Luxembourg,Canada,0.030136986301369864
2655,Luxembourg,Cape Verde,0.005479452054794521
2656,Luxembourg,China,0.763013698630137
2657,Luxembourg,Croatia,0.024657534246575342
2658,Luxembourg,Cyprus,0.005479452054794521
2659,Luxembourg,Czech Republic,0.16986301369863013
2660,Luxembourg,Denmark,1.141095890410959
2661,Luxembourg,Ecuador,0.00410958904109589
2662,Luxembourg,Estonia,0.00410958904109589
2663,Luxembourg,Finland,0.010958904109589041
2664,Luxembourg,France,3.4753424657534246
2665,Luxembourg,Georgia,0.00410958904109589
2666,Luxembourg,Germany,6.887671232876713
2667,Luxembourg,Greece,0.37123287671232874
2668,Luxembourg,Hungary,0.06438356164383562
2669,Luxembourg,Iceland,0.036986301369863014
2670,Luxembourg,India,0.0027397260273972603
2671,Luxembourg,Indonesia,0.009589041095890411
2672,Luxembourg,Ireland,0.7657534246575343
2673,Luxembourg,Isle of Man,0.00410958904109589
2674,Luxembourg,Israel,0.0013698630136986301
2675,Luxembourg,Italy,6.284931506849315
2676,Luxembourg,Japan,0.009589041095890411
2677,Luxembourg,Jordan,0.0013698630136986301
2678,Luxembourg,Kazakhstan,0.17123287671232876
2679,Luxembourg,Kyrgyzstan,0.0013698630136986301
2680,Luxembourg,Latvia,0.010958904109589041
2681,Luxembourg,Lebanon,0.09863013698630137
2682,Luxembourg,Lithuania,0.009589041095890411
2683,Luxembourg,Macedonia,0.0013698630136986301
2684,Luxembourg,Malaysia,0.1273972602739726
2685,Luxembourg,Mali,0.023287671232876714
2686,Luxembourg,Malta,0.1232876712328767
2687,Luxembourg,Mexico,0.1863013698630137
2688,Luxembourg,Morocco,0.010958904109589041
2689,Luxembourg,Netherlands,2.415068493150685
2690,Luxembourg,Norway,0.02054794520547945
2691,Luxembourg,Philippines,0.0027397260273972603
2692,Luxembourg,Poland,0.38082191780821917
2693,Luxembourg,Portugal,3.393150684931507
2694,Luxembourg,Puerto Rico,0.036986301369863014
2695,Luxembourg,Qatar,1.0
2696,Luxembourg,Romania,0.00684931506849315
2697,Luxembourg,Russia,0.0684931506849315
2698,Luxembourg,Saudi Arabia,0.21232876712328766
2699,Luxembourg,Senegal,0.005479452054794521
2700,Luxembourg,Serbia,0.0136986301369863
2701,Luxembourg,Singapore,0.09041095890410959
2702,Luxembourg,Slovakia,0.0410958904109589
2703,Luxembourg,Slovenia,0.010958904109589041
2704,Luxembourg,South Africa,0.29178082191780824
2705,Luxembourg,South Korea,0.12876712328767123
2706,Luxembourg,Spain,2.871232876712329
2707,Luxembourg,Sweden,0.23150684931506849
2708,Luxembourg,Switzerland,3.782191780821918
2709,Luxembourg,Thailand,0.0958904109589041
2710,Luxembourg,Tunisia,0.019178082191780823
2711,Luxembourg,Turkey,0.21095890410958903
2712,Luxembourg,Ukraine,0.01643835616438356
2713,Luxembourg,United Arab Emirates,0.7753424657534247
2714,Luxembourg,United Kingdom,6.145205479452055
2715,Luxembourg,United States,3.2315068493150685
2716,Macedonia,Austria,0.2493150684931507
2717,Macedonia,Belgium,0.057534246575342465
2718,Macedonia,Bulgaria,0.0136986301369863
2719,Macedonia,Croatia,0.10273972602739725
2720,Macedonia,Czech Republic,0.0027397260273972603
2721,Macedonia,Denmark,0.04794520547945205
2722,Macedonia,France,0.10684931506849316
2723,Macedonia,Germany,0.636986301369863
2724,Macedonia,Greece,0.0013698630136986301
2725,Macedonia,Hungary,0.0589041095890411
2726,Macedonia,Italy,0.17945205479452056
2727,Macedonia,Kyrgyzstan,0.0013698630136986301
2728,Macedonia,Malta,0.03561643835616438
2729,Macedonia,Netherlands,0.0684931506849315
2730,Macedonia,Norway,0.00410958904109589
2731,Macedonia,Poland,0.00410958904109589
2732,Macedonia,Qatar,0.06438356164383562
2733,Macedonia,Romania,0.0027397260273972603
2734,Macedonia,Russia,0.005479452054794521
2735,Macedonia,Serbia,0.010958904109589041
2736,Macedonia,Slovakia,0.1
2737,Macedonia,Slovenia,0.03424657534246575
2738,Macedonia,Spain,0.015068493150684932
2739,Macedonia,Sweden,0.22876712328767124
2740,Macedonia,Switzerland,0.2493150684931507
2741,Macedonia,Turkey,0.17945205479452056
2742,Macedonia,United Arab Emirates,0.056164383561643834
2743,Macedonia,United Kingdom,0.11506849315068493
2744,Madagascar,France,0.0013698630136986301
2745,Madagascar,United States,0.08904109589041095
2746,Malaysia,Algeria,0.00410958904109589
2747,Malaysia,Argentina,0.0013698630136986301
2748,Malaysia,Australia,11.068493150684931
2749,Malaysia,Austria,0.00821917808219178
2750,Malaysia,Azerbaijan,0.0013698630136986301
2751,Malaysia,Bahrain,0.028767123287671233
2752,Malaysia,Bangladesh,0.20821917808219179
2753,Malaysia,Belgium,0.010958904109589041
2754,Malaysia,Brunei,4.763013698630137
2755,Malaysia,Bulgaria,0.00684931506849315
2756,Malaysia,Canada,0.005479452054794521
2757,Malaysia,China,10.680821917808219
2758,Malaysia,Cyprus,0.0013698630136986301
2759,Malaysia,Denmark,0.024657534246575342
2760,Malaysia,Finland,0.005479452054794521
2761,Malaysia,France,0.050684931506849315
2762,Malaysia,Germany,0.8835616438356164
2763,Malaysia,Greece,0.010958904109589041
2764,Malaysia,India,9.668493150684931
2765,Malaysia,Indonesia,9.27945205479452
2766,Malaysia,Ireland,0.010958904109589041
2767,Malaysia,Israel,0.00684931506849315
2768,Malaysia,Italy,0.15753424657534246
2769,Malaysia,Japan,3.3493150684931505
2770,Malaysia,Jordan,0.0013698630136986301
2771,Malaysia,Kazakhstan,0.2356164383561644
2772,Malaysia,Laos,0.0013698630136986301
2773,Malaysia,Latvia,0.0027397260273972603
2774,Malaysia,Lebanon,0.010958904109589041
2775,Malaysia,Luxembourg,0.09863013698630137
2776,Malaysia,Maldives,0.02054794520547945
2777,Malaysia,Malta,0.0013698630136986301
2778,Malaysia,Morocco,0.00821917808219178
2779,Malaysia,Nepal,0.6205479452054794
2780,Malaysia,Netherlands,0.5767123287671233
2781,Malaysia,New Zealand,0.584931506849315
2782,Malaysia,Norway,0.028767123287671233
2783,Malaysia,Philippines,6.1068493150684935
2784,Malaysia,Poland,0.0027397260273972603
2785,Malaysia,Qatar,1.8273972602739725
2786,Malaysia,Romania,0.0027397260273972603
2787,Malaysia,Russia,0.043835616438356165
2788,Malaysia,Saudi Arabia,0.5356164383561643
2789,Malaysia,Serbia,0.0013698630136986301
2790,Malaysia,Singapore,9.735616438356164
2791,Malaysia,South Africa,0.009589041095890411
2792,Malaysia,South Korea,5.758904109589041
2793,Malaysia,Spain,0.06301369863013699
2794,Malaysia,Sri Lanka,0.9643835616438357
2795,Malaysia,Sweden,0.0273972602739726
2796,Malaysia,Switzerland,0.13561643835616438
2797,Malaysia,Thailand,7.950684931506849
2798,Malaysia,Turkey,0.2671232876712329
2799,Malaysia,United Arab Emirates,2.6136986301369864
2800,Malaysia,United Kingdom,1.873972602739726
2801,Malaysia,United States,0.1178082191780822
2802,Malaysia,Uzbekistan,0.00684931506849315
2803,Malaysia,Vietnam,0.03287671232876712
2804,Maldives,Australia,0.06164383561643835
2805,Maldives,Austria,0.03972602739726028
2806,Maldives,Bangladesh,0.057534246575342465
2807,Maldives,Belgium,0.010958904109589041
2808,Maldives,Brunei,0.0013698630136986301
2809,Maldives,Bulgaria,0.0027397260273972603
2810,Maldives,China,0.15342465753424658
2811,Maldives,Czech Republic,0.0136986301369863
2812,Maldives,Finland,0.0027397260273972603
2813,Maldives,France,0.08493150684931507
2814,Maldives,Germany,0.07945205479452055
2815,Maldives,Greece,0.005479452054794521
2816,Maldives,Hungary,0.0013698630136986301
2817,Maldives,India,0.056164383561643834
2818,Maldives,Indonesia,0.026027397260273973
2819,Maldives,Ireland,0.00410958904109589
2820,Maldives,Israel,0.0013698630136986301
2821,Maldives,Italy,0.13013698630136986
2822,Maldives,Japan,0.030136986301369864
2823,Maldives,Kazakhstan,0.0027397260273972603
2824,Maldives,Malaysia,0.03424657534246575
2825,Maldives,Norway,0.0013698630136986301
2826,Maldives,Philippines,0.010958904109589041
2827,Maldives,Poland,0.0013698630136986301
2828,Maldives,Portugal,0.0013698630136986301
2829,Maldives,Qatar,0.23150684931506849
2830,Maldives,Russia,0.22465753424657534
2831,Maldives,Saudi Arabia,0.09178082191780822
2832,Maldives,Singapore,0.0013698630136986301
2833,Maldives,Slovakia,0.005479452054794521
2834,Maldives,South Africa,0.005479452054794521
2835,Maldives,South Korea,0.1136986301369863
2836,Maldives,Spain,0.015068493150684932
2837,Maldives,Sweden,0.00410958904109589
2838,Maldives,Switzerland,0.07945205479452055
2839,Maldives,Thailand,0.0027397260273972603
2840,Maldives,Turkey,0.07397260273972603
2841,Maldives,Ukraine,0.0013698630136986301
2842,Maldives,United Arab Emirates,1.0520547945205478
2843,Maldives,United Kingdom,0.136986301369863
2844,Maldives,United States,0.015068493150684932
2845,Mali,Algeria,0.012328767123287671
2846,Mali,Austria,0.0027397260273972603
2847,Mali,Belgium,0.00410958904109589
2848,Mali,China,0.0013698630136986301
2849,Mali,France,0.03424657534246575
2850,Mali,Germany,0.0027397260273972603
2851,Mali,India,0.0013698630136986301
2852,Mali,Ireland,0.00684931506849315
2853,Mali,Italy,0.01643835616438356
2854,Mali,Luxembourg,0.0013698630136986301
2855,Mali,Portugal,0.0013698630136986301
2856,Mali,Saudi Arabia,0.0013698630136986301
2857,Mali,Senegal,0.11506849315068493
2858,Mali,Singapore,0.0013698630136986301
2859,Mali,South Africa,0.00821917808219178
2860,Mali,Spain,0.005479452054794521
2861,Mali,Thailand,0.005479452054794521
2862,Mali,United Kingdom,0.0013698630136986301
2863,Malta,Algeria,0.00410958904109589
2864,Malta,Argentina,0.0013698630136986301
2865,Malta,Austria,0.810958904109589
2866,Malta,Belgium,0.9945205479452055
2867,Malta,Bermuda,0.0013698630136986301
2868,Malta,Brazil,0.0013698630136986301
2869,Malta,Bulgaria,0.14383561643835616
2870,Malta,Cape Verde,0.0027397260273972603
2871,Malta,China,0.00410958904109589
2872,Malta,Croatia,0.02054794520547945
2873,Malta,Cyprus,0.19726027397260273
2874,Malta,Czech Republic,0.21232876712328766
2875,Malta,Denmark,0.38493150684931504
2876,Malta,Egypt,0.0013698630136986301
2877,Malta,Estonia,0.07260273972602739
2878,Malta,Finland,0.12602739726027398
2879,Malta,France,2.2835616438356166
2880,Malta,Gambia,0.0027397260273972603
2881,Malta,Germany,4.835616438356165
2882,Malta,Greece,0.2493150684931507
2883,Malta,Hungary,0.2726027397260274
2884,Malta,Iceland,0.0013698630136986301
2885,Malta,India,0.0013698630136986301
2886,Malta,Ireland,0.4054794520547945
2887,Malta,Isle of Man,0.005479452054794521
2888,Malta,Israel,0.27123287671232876
2889,Malta,Italy,7.508219178082192
2890,Malta,Japan,0.0013698630136986301
2891,Malta,Jordan,0.00410958904109589
2892,Malta,Latvia,0.2095890410958904
2893,Malta,Lebanon,0.0027397260273972603
2894,Malta,Libya,0.0013698630136986301
2895,Malta,Lithuania,0.14520547945205478
2896,Malta,Luxembourg,0.09452054794520548
2897,Malta,Macedonia,0.021917808219178082
2898,Malta,Morocco,0.021917808219178082
2899,Malta,Netherlands,0.7972602739726027
2900,Malta,Norway,0.06301369863013699
2901,Malta,Philippines,0.0013698630136986301
2902,Malta,Poland,1.036986301369863
2903,Malta,Portugal,0.17123287671232876
2904,Malta,Qatar,0.16712328767123288
2905,Malta,Romania,0.19041095890410958
2906,Malta,Russia,0.36712328767123287
2907,Malta,Saudi Arabia,0.02054794520547945
2908,Malta,Senegal,0.0027397260273972603
2909,Malta,Serbia,0.09041095890410959
2910,Malta,Slovakia,0.16027397260273973
2911,Malta,Slovenia,0.031506849315068496
2912,Malta,South Africa,0.00821917808219178
2913,Malta,Spain,1.1534246575342466
2914,Malta,Sweden,0.5178082191780822
2915,Malta,Switzerland,0.9863013698630136
2916,Malta,Tunisia,0.1589041095890411
2917,Malta,Turkey,0.3287671232876712
2918,Malta,Ukraine,0.050684931506849315
2919,Malta,United Arab Emirates,0.3041095890410959
2920,Malta,United Kingdom,8.17945205479452
2921,Malta,United States,0.023287671232876714
2922,Malta,Uzbekistan,0.0013698630136986301
2923,Mauritania,Algeria,0.005479452054794521
2924,Mauritania,Belgium,0.0013698630136986301
2925,Mauritania,France,0.0273972602739726
2926,Mauritania,Gambia,0.0027397260273972603
2927,Mauritania,Germany,0.00684931506849315
2928,Mauritania,Italy,0.005479452054794521
2929,Mauritania,Mali,0.0013698630136986301
2930,Mauritania,Morocco,0.005479452054794521
2931,Mauritania,Netherlands,0.0027397260273972603
2932,Mauritania,Portugal,0.0013698630136986301
2933,Mauritania,Senegal,0.06027397260273973
2934,Mauritania,Spain,0.0027397260273972603
2935,Mauritania,United Kingdom,0.0013698630136986301
2936,Mexico,Algeria,0.0013698630136986301
2937,Mexico,Argentina,0.38082191780821917
2938,Mexico,Australia,0.00821917808219178
2939,Mexico,Barbados,0.0013698630136986301
2940,Mexico,Belgium,0.0410958904109589
2941,Mexico,Bermuda,0.0013698630136986301
2942,Mexico,Bolivia,0.009589041095890411
2943,Mexico,Brazil,0.826027397260274
2944,Mexico,Canada,3.8465753424657536
2945,Mexico,Chile,0.15616438356164383
2946,Mexico,China,0.015068493150684932
2947,Mexico,Colombia,0.32054794520547947
2948,Mexico,Costa Rica,0.09041095890410959
2949,Mexico,Denmark,0.005479452054794521
2950,Mexico,Ecuador,0.030136986301369864
2951,Mexico,France,0.5821917808219178
2952,Mexico,Germany,0.4273972602739726
2953,Mexico,Guatemala,0.1958904109589041
2954,Mexico,Haiti,0.0013698630136986301
2955,Mexico,India,0.02054794520547945
2956,Mexico,Italy,0.15753424657534246
2957,Mexico,Japan,0.028767123287671233
2958,Mexico,Luxembourg,0.031506849315068496
2959,Mexico,Malta,0.0013698630136986301
2960,Mexico,Morocco,0.0013698630136986301
2961,Mexico,Netherlands,0.5643835616438356
2962,Mexico,New Zealand,0.0027397260273972603
2963,Mexico,Panama,0.015068493150684932
2964,Mexico,Peru,0.009589041095890411
2965,Mexico,Puerto Rico,0.024657534246575342
2966,Mexico,Russia,0.00410958904109589
2967,Mexico,Saint Lucia,0.0013698630136986301
2968,Mexico,South Korea,0.06986301369863014
2969,Mexico,Spain,1.2273972602739727
2970,Mexico,Sweden,0.0013698630136986301
2971,Mexico,Switzerland,0.0027397260273972603
2972,Mexico,United Kingdom,0.5863013698630137
2973,Mexico,United States,31.37123287671233
2974,Mexico,Uruguay,0.08082191780821918
2975,Mexico,Zambia,0.0013698630136986301
2976,Moldova,Germany,0.0027397260273972603
2977,Moldova,Greece,0.0013698630136986301
2978,Moldova,Ireland,0.0013698630136986301
2979,Moldova,Italy,0.005479452054794521
2980,Moldova,Russia,0.009589041095890411
2981,Moldova,Turkey,0.0027397260273972603
2982,Moldova,Ukraine,0.0013698630136986301
2983,Morocco,Algeria,0.29178082191780824
2984,Morocco,Argentina,0.00410958904109589
2985,Morocco,Austria,0.00684931506849315
2986,Morocco,Bahamas,0.0013698630136986301
2987,Morocco,Bahrain,0.07534246575342465
2988,Morocco,Belgium,1.2876712328767124
2989,Morocco,Brazil,0.08082191780821918
2990,Morocco,Bulgaria,0.0013698630136986301
2991,Morocco,Canada,0.13013698630136986
2992,Morocco,Cape Verde,0.0013698630136986301
2993,Morocco,Czech Republic,0.00684931506849315
2994,Morocco,Denmark,0.03424657534246575
2995,Morocco,Egypt,0.0027397260273972603
2996,Morocco,Estonia,0.0013698630136986301
2997,Morocco,Finland,0.0013698630136986301
2998,Morocco,France,5.932876712328767
2999,Morocco,Gambia,0.06438356164383562
3000,Morocco,Germany,0.7068493150684931
3001,Morocco,Gibraltar,0.021917808219178082
3002,Morocco,Greece,0.019178082191780823
3003,Morocco,Guinea-Bissau,0.005479452054794521
3004,Morocco,Hungary,0.0013698630136986301
3005,Morocco,India,0.005479452054794521
3006,Morocco,Italy,1.3945205479452054
3007,Morocco,Latvia,0.0013698630136986301
3008,Morocco,Lebanon,0.06438356164383562
3009,Morocco,Lithuania,0.0027397260273972603
3010,Morocco,Luxembourg,0.005479452054794521
3011,Morocco,Malaysia,0.03972602739726028
3012,Morocco,Mali,0.010958904109589041
3013,Morocco,Malta,0.06027397260273973
3014,Morocco,Mauritania,0.01780821917808219
3015,Morocco,Netherlands,0.8753424657534247
3016,Morocco,Poland,0.0013698630136986301
3017,Morocco,Portugal,0.6589041095890411
3018,Morocco,Qatar,0.21506849315068494
3019,Morocco,Romania,0.00684931506849315
3020,Morocco,Russia,0.07671232876712329
3021,Morocco,Saudi Arabia,0.1958904109589041
3022,Morocco,Senegal,0.33013698630136984
3023,Morocco,Serbia,0.00821917808219178
3024,Morocco,Slovakia,0.00821917808219178
3025,Morocco,South Africa,0.0027397260273972603
3026,Morocco,Spain,3.286301369863014
3027,Morocco,Sweden,0.043835616438356165
3028,Morocco,Switzerland,0.2232876712328767
3029,Morocco,Thailand,0.00410958904109589
3030,Morocco,Tunisia,0.00684931506849315
3031,Morocco,Turkey,0.25068493150684934
3032,Morocco,United Arab Emirates,0.3150684931506849
3033,Morocco,United Kingdom,0.7575342465753425
3034,Morocco,United States,0.19315068493150686
3035,Mozambique,South Africa,0.0136986301369863
3036,Namibia,South Africa,0.0027397260273972603
3037,Nepal,Australia,0.0136986301369863
3038,Nepal,Austria,0.0013698630136986301
3039,Nepal,Bahrain,0.02054794520547945
3040,Nepal,Bangladesh,0.0013698630136986301
3041,Nepal,Brazil,0.015068493150684932
3042,Nepal,China,0.25068493150684934
3043,Nepal,Finland,0.0027397260273972603
3044,Nepal,Germany,0.00410958904109589
3045,Nepal,Greece,0.00684931506849315
3046,Nepal,Guatemala,0.0027397260273972603
3047,Nepal,India,1.752054794520548
3048,Nepal,Indonesia,0.009589041095890411
3049,Nepal,Israel,0.0013698630136986301
3050,Nepal,Italy,0.009589041095890411
3051,Nepal,Japan,0.031506849315068496
3052,Nepal,Malaysia,0.7082191780821918
3053,Nepal,Norway,0.00684931506849315
3054,Nepal,Qatar,1.2671232876712328
3055,Nepal,Russia,0.0273972602739726
3056,Nepal,Saudi Arabia,0.17123287671232876
3057,Nepal,Singapore,0.043835616438356165
3058,Nepal,South Korea,0.07260273972602739
3059,Nepal,Thailand,0.3082191780821918
3060,Nepal,Turkey,0.04246575342465753
3061,Nepal,United Arab Emirates,1.5246575342465754
3062,Nepal,United States,0.0136986301369863
3063,Netherlands,Algeria,0.005479452054794521
3064,Netherlands,Argentina,0.5589041095890411
3065,Netherlands,Aruba,0.27671232876712326
3066,Netherlands,Australia,0.16164383561643836
3067,Netherlands,Austria,11.323287671232876
3068,Netherlands,Azerbaijan,0.0013698630136986301
3069,Netherlands,Bahrain,0.4438356164383562
3070,Netherlands,Bangladesh,0.009589041095890411
3071,Netherlands,Barbados,0.0013698630136986301
3072,Netherlands,Belarus,0.021917808219178082
3073,Netherlands,Belgium,3.7041095890410958
3074,Netherlands,Bermuda,0.0013698630136986301
3075,Netherlands,Brazil,1.5520547945205478
3076,Netherlands,Bulgaria,1.3986301369863015
3077,Netherlands,Canada,4.682191780821918
3078,Netherlands,Cape Verde,0.08356164383561644
3079,Netherlands,Chile,0.012328767123287671
3080,Netherlands,China,1.643835616438356
3081,Netherlands,Colombia,0.0684931506849315
3082,Netherlands,Costa Rica,0.04794520547945205
3083,Netherlands,Croatia,1.5863013698630137
3084,Netherlands,Cyprus,0.2191780821917808
3085,Netherlands,Czech Republic,6.135616438356164
3086,Netherlands,Denmark,11.631506849315068
3087,Netherlands,Dominican Republic,0.0013698630136986301
3088,Netherlands,Ecuador,0.26986301369863014
3089,Netherlands,Egypt,0.00821917808219178
3090,Netherlands,Estonia,0.8095890410958904
3091,Netherlands,Finland,5.090410958904109
3092,Netherlands,France,24.586301369863012
3093,Netherlands,Gambia,0.44246575342465755
3094,Netherlands,Georgia,0.02054794520547945
3095,Netherlands,Germany,46.81643835616438
3096,Netherlands,Gibraltar,0.0013698630136986301
3097,Netherlands,Greece,7.101369863013699
3098,Netherlands,Guinea-Bissau,0.00684931506849315
3099,Netherlands,Hungary,4.478082191780822
3100,Netherlands,Iceland,2.0931506849315067
3101,Netherlands,India,2.393150684931507
3102,Netherlands,Indonesia,0.4232876712328767
3103,Netherlands,Ireland,10.686301369863013
3104,Netherlands,Isle of Man,0.00410958904109589
3105,Netherlands,Israel,3.0273972602739727
3106,Netherlands,Italy,32.81917808219178
3107,Netherlands,Japan,1.373972602739726
3108,Netherlands,Jordan,0.18904109589041096
3109,Netherlands,Kazakhstan,0.15342465753424658
3110,Netherlands,Kuwait,0.0013698630136986301
3111,Netherlands,Kyrgyzstan,0.00410958904109589
3112,Netherlands,Latvia,2.0164383561643837
3113,Netherlands,Lebanon,0.1178082191780822
3114,Netherlands,Lithuania,1.0904109589041096
3115,Netherlands,Luxembourg,3.5397260273972604
3116,Netherlands,Macedonia,0.057534246575342465
3117,Netherlands,Madagascar,0.0013698630136986301
3118,Netherlands,Malaysia,0.6287671232876713
3119,Netherlands,Maldives,0.0013698630136986301
3120,Netherlands,Mali,0.005479452054794521
