pais,valor_semana,dia_semana,voos_soma,jan_mean,pct_loss,continent
Luxembourg,8,5,151.0,170.1153846153846,0.11236717160298439,Europe
Luxembourg,8,6,185.0,170.1153846153846,-0.0874971738638933,Europe
Luxembourg,9,0,217.0,170.1153846153846,-0.275604793126837,Europe
Luxembourg,9,1,179.0,170.1153846153846,-0.05222699525209135,Europe
Luxembourg,9,2,205.0,170.1153846153846,-0.20506443590323312,Europe
Luxembourg,9,3,169.0,170.1153846153846,0.0065566357675785536,Europe
Luxembourg,9,4,223.0,170.1153846153846,-0.3108749717386389,Europe
Luxembourg,9,5,152.0,170.1153846153846,0.1064888085010174,Europe
Luxembourg,9,6,189.0,170.1153846153846,-0.11101062627176127,Europe
Luxembourg,10,0,226.0,170.1153846153846,-0.32851006104453995,Europe
Luxembourg,10,1,192.0,170.1153846153846,-0.12864571557766225,Europe
Luxembourg,10,2,190.0,170.1153846153846,-0.11688898937372826,Europe
Luxembourg,10,3,194.0,170.1153846153846,-0.14040244178159622,Europe
Luxembourg,10,4,219.0,170.1153846153846,-0.287361519330771,Europe
Luxembourg,10,5,134.0,170.1153846153846,0.21229934433642322,Europe
Luxembourg,10,6,172.0,170.1153846153846,-0.011078453538322418,Europe
Luxembourg,11,0,193.0,170.1153846153846,-0.13452407867962923,Europe
Luxembourg,11,1,139.0,170.1153846153846,0.18290752882658828,Europe
Luxembourg,11,2,177.0,170.1153846153846,-0.04047026904815737,Europe
Luxembourg,11,3,166.0,170.1153846153846,0.024191725073479525,Europe
Luxembourg,11,4,194.0,170.1153846153846,-0.14040244178159622,Europe
Luxembourg,11,5,135.0,170.1153846153846,0.20642098123445624,Europe
Luxembourg,11,6,157.0,170.1153846153846,0.07709699299118244,Europe
Luxembourg,12,0,143.0,170.1153846153846,0.1593940764187203,Europe
Luxembourg,12,1,128.0,170.1153846153846,0.24756952294822518,Europe
Luxembourg,12,2,123.0,170.1153846153846,0.27696133845806015,Europe
Luxembourg,12,3,102.0,170.1153846153846,0.40040696359936695,Europe
Luxembourg,12,4,118.0,170.1153846153846,0.3063531539678951,Europe
Luxembourg,12,5,78.0,170.1153846153846,0.5414876780465747,Europe
Luxembourg,12,6,77.0,170.1153846153846,0.5473660411485417,Europe
Luxembourg,13,0,56.0,170.1153846153846,0.6708116662898486,Europe
Luxembourg,13,1,53.0,170.1153846153846,0.6884467555957495,Europe
Luxembourg,13,2,57.0,170.1153846153846,0.6649333031878816,Europe
Luxembourg,13,3,41.0,170.1153846153846,0.7589871128193534,Europe
Luxembourg,13,4,29.0,170.1153846153846,0.8295274700429572,Europe
Luxembourg,13,5,33.0,170.1153846153846,0.8060140176350893,Europe
Luxembourg,13,6,37.0,170.1153846153846,0.7825005652272213,Europe
Luxembourg,14,0,43.0,170.1153846153846,0.7472303866154194,Europe
Luxembourg,14,1,38.0,170.1153846153846,0.7766222021252543,Europe
Luxembourg,14,2,40.0,170.1153846153846,0.7648654759213204,Europe
Luxembourg,14,3,44.0,170.1153846153846,0.7413520235134524,Europe
Luxembourg,14,4,42.0,170.1153846153846,0.7531087497173864,Europe
Luxembourg,14,5,40.0,170.1153846153846,0.7648654759213204,Europe
Luxembourg,14,6,34.0,170.1153846153846,0.8001356545331223,Europe
Luxembourg,15,0,35.0,170.1153846153846,0.7942572914311553,Europe
Luxembourg,15,1,33.0,170.1153846153846,0.8060140176350893,Europe
Luxembourg,15,2,43.0,170.1153846153846,0.7472303866154194,Europe
Luxembourg,15,3,38.0,170.1153846153846,0.7766222021252543,Europe
Luxembourg,15,4,34.0,170.1153846153846,0.8001356545331223,Europe
Luxembourg,15,5,33.0,170.1153846153846,0.8060140176350893,Europe
Luxembourg,15,6,34.0,170.1153846153846,0.8001356545331223,Europe
Luxembourg,16,0,36.0,170.1153846153846,0.7883789283291883,Europe
Luxembourg,16,1,39.0,170.1153846153846,0.7707438390232874,Europe
Luxembourg,16,2,46.0,170.1153846153846,0.7295952973095184,Europe
Luxembourg,16,3,42.0,170.1153846153846,0.7531087497173864,Europe
Luxembourg,16,4,37.0,170.1153846153846,0.7825005652272213,Europe
Luxembourg,16,5,41.0,170.1153846153846,0.7589871128193534,Europe
Luxembourg,16,6,37.0,170.1153846153846,0.7825005652272213,Europe
Luxembourg,17,0,43.0,170.1153846153846,0.7472303866154194,Europe
Luxembourg,17,1,41.0,170.1153846153846,0.7589871128193534,Europe
Luxembourg,17,2,46.0,170.1153846153846,0.7295952973095184,Europe
Luxembourg,17,3,48.0,170.1153846153846,0.7178385711055845,Europe
Luxembourg,17,4,44.0,170.1153846153846,0.7413520235134524,Europe
Luxembourg,17,5,37.0,170.1153846153846,0.7825005652272213,Europe
Luxembourg,17,6,36.0,170.1153846153846,0.7883789283291883,Europe
Luxembourg,18,0,40.0,170.1153846153846,0.7648654759213204,Europe
Luxembourg,18,1,37.0,170.1153846153846,0.7825005652272213,Europe
Luxembourg,18,2,49.0,170.1153846153846,0.7119602080036175,Europe
Luxembourg,18,3,41.0,170.1153846153846,0.7589871128193534,Europe
Luxembourg,18,4,41.0,170.1153846153846,0.7589871128193534,Europe
Luxembourg,18,5,33.0,170.1153846153846,0.8060140176350893,Europe
Luxembourg,18,6,43.0,170.1153846153846,0.7472303866154194,Europe
Luxembourg,19,0,42.0,170.1153846153846,0.7531087497173864,Europe
Luxembourg,19,1,41.0,170.1153846153846,0.7589871128193534,Europe
Luxembourg,19,2,44.0,170.1153846153846,0.7413520235134524,Europe
Luxembourg,19,3,39.0,170.1153846153846,0.7707438390232874,Europe
Luxembourg,19,4,49.0,170.1153846153846,0.7119602080036175,Europe
Luxembourg,19,5,32.0,170.1153846153846,0.8118923807370563,Europe
Luxembourg,19,6,36.0,170.1153846153846,0.7883789283291883,Europe
Luxembourg,20,0,43.0,170.1153846153846,0.7472303866154194,Europe
Luxembourg,20,1,42.0,170.1153846153846,0.7531087497173864,Europe
Luxembourg,20,2,44.0,170.1153846153846,0.7413520235134524,Europe
Luxembourg,20,3,50.0,170.1153846153846,0.7060818449016505,Europe
Luxembourg,20,4,56.0,170.1153846153846,0.6708116662898486,Europe
Luxembourg,20,5,47.0,170.1153846153846,0.7237169342075515,Europe
Luxembourg,20,6,44.0,170.1153846153846,0.7413520235134524,Europe
Luxembourg,21,0,48.0,170.1153846153846,0.7178385711055845,Europe
Luxembourg,21,1,61.0,170.1153846153846,0.6414198507800135,Europe
Luxembourg,21,2,56.0,170.1153846153846,0.6708116662898486,Europe
Luxembourg,21,3,43.0,170.1153846153846,0.7472303866154194,Europe
Luxembourg,21,4,53.0,170.1153846153846,0.6884467555957495,Europe
Luxembourg,21,5,39.0,170.1153846153846,0.7707438390232874,Europe
Luxembourg,21,6,42.0,170.1153846153846,0.7531087497173864,Europe
Luxembourg,22,0,42.0,170.1153846153846,0.7531087497173864,Europe
Luxembourg,22,1,71.0,170.1153846153846,0.5826362197603436,Europe
Luxembourg,22,2,74.0,170.1153846153846,0.5650011304544427,Europe
Luxembourg,22,3,67.0,170.1153846153846,0.6061496721682116,Europe
Macau,5,0,225.0,204.34615384615384,-0.10107284020327502,Asia
Macau,5,1,198.0,204.34615384615384,0.03105590062111798,Asia
Macau,5,2,187.0,204.34615384615384,0.0848861283643892,Asia
Macau,5,3,165.0,204.34615384615384,0.19254658385093165,Asia
Macau,5,4,168.0,204.34615384615384,0.17786561264822132,Asia
Macau,5,5,149.0,204.34615384615384,0.27084509693205344,Asia
Macau,5,6,138.0,204.34615384615384,0.3246753246753247,Asia
Macau,6,0,118.0,204.34615384615384,0.42254846602672685,Asia
Macau,6,1,90.0,204.34615384615384,0.55957086391869,Asia
Macau,6,2,87.0,204.34615384615384,0.5742518351214003,Asia
Macau,6,3,61.0,204.34615384615384,0.7014869188782232,Asia
Macau,6,4,72.0,204.34615384615384,0.647656691134952,Asia
Macau,6,5,44.0,204.34615384615384,0.7846790890269151,Asia
Macau,6,6,62.0,204.34615384615384,0.6965932618106531,Asia
Macau,7,0,43.0,204.34615384615384,0.7895727460944852,Asia
Macau,7,1,30.0,204.34615384615384,0.8531902879728966,Asia
Macau,7,2,19.0,204.34615384615384,0.9070205157161679,Asia
Macau,7,3,24.0,204.34615384615384,0.8825522303783173,Asia
Macau,7,4,23.0,204.34615384615384,0.8874458874458875,Asia
Macau,7,5,15.0,204.34615384615384,0.9265951439864484,Asia
Macau,7,6,36.0,204.34615384615384,0.823828345567476,Asia
Macau,8,0,24.0,204.34615384615384,0.8825522303783173,Asia
Macau,8,1,21.0,204.34615384615384,0.8972332015810277,Asia
Macau,8,2,29.0,204.34615384615384,0.8580839450404668,Asia
Macau,8,3,20.0,204.34615384615384,0.9021268586485978,Asia
Macau,8,4,47.0,204.34615384615384,0.7699981178242048,Asia
Macau,8,5,15.0,204.34615384615384,0.9265951439864484,Asia
Macau,8,6,27.0,204.34615384615384,0.867871259175607,Asia
Macau,9,0,26.0,204.34615384615384,0.8727649162431771,Asia
Macau,9,1,28.0,204.34615384615384,0.8629776021080369,Asia
Macau,9,2,33.0,204.34615384615384,0.8385093167701864,Asia
Macau,9,3,11.0,204.34615384615384,0.9461697722567288,Asia
Macau,9,4,26.0,204.34615384615384,0.8727649162431771,Asia
Macau,9,5,18.0,204.34615384615384,0.911914172783738,Asia
Macau,9,6,98.0,204.34615384615384,0.5204216073781291,Asia
Macau,10,0,29.0,204.34615384615384,0.8580839450404668,Asia
Macau,10,1,41.0,204.34615384615384,0.7993600602296255,Asia
Macau,10,2,46.0,204.34615384615384,0.7748917748917749,Asia
Macau,10,3,30.0,204.34615384615384,0.8531902879728966,Asia
Macau,10,4,32.0,204.34615384615384,0.8434029738377564,Asia
Macau,10,5,28.0,204.34615384615384,0.8629776021080369,Asia
Macau,10,6,32.0,204.34615384615384,0.8434029738377564,Asia
Macau,11,0,40.0,204.34615384615384,0.8042537172971955,Asia
Macau,11,1,32.0,204.34615384615384,0.8434029738377564,Asia
Macau,11,2,32.0,204.34615384615384,0.8434029738377564,Asia
Macau,11,3,15.0,204.34615384615384,0.9265951439864484,Asia
Macau,11,4,32.0,204.34615384615384,0.8434029738377564,Asia
Macau,11,5,28.0,204.34615384615384,0.8629776021080369,Asia
Macau,11,6,39.0,204.34615384615384,0.8091473743647657,Asia
Macau,12,0,45.0,204.34615384615384,0.779785431959345,Asia
Macau,12,1,41.0,204.34615384615384,0.7993600602296255,Asia
Macau,12,2,38.0,204.34615384615384,0.8140410314323357,Asia
Macau,12,3,26.0,204.34615384615384,0.8727649162431771,Asia
Macau,12,4,40.0,204.34615384615384,0.8042537172971955,Asia
Macau,12,5,33.0,204.34615384615384,0.8385093167701864,Asia
Macau,12,6,41.0,204.34615384615384,0.7993600602296255,Asia
Macau,13,0,37.0,204.34615384615384,0.8189346884999059,Asia
Macau,13,1,33.0,204.34615384615384,0.8385093167701864,Asia
Macau,13,2,24.0,204.34615384615384,0.8825522303783173,Asia
Macau,13,3,17.0,204.34615384615384,0.9168078298513082,Asia
Macau,13,4,15.0,204.34615384615384,0.9265951439864484,Asia
Macau,13,5,9.0,204.34615384615384,0.955957086391869,Asia
Macau,13,6,18.0,204.34615384615384,0.911914172783738,Asia
Macau,14,0,11.0,204.34615384615384,0.9461697722567288,Asia
Macau,14,1,16.0,204.34615384615384,0.9217014869188782,Asia
Macau,14,2,22.0,204.34615384615384,0.8923395445134575,Asia
Macau,14,3,16.0,204.34615384615384,0.9217014869188782,Asia
Macau,14,4,17.0,204.34615384615384,0.9168078298513082,Asia
Macau,14,5,11.0,204.34615384615384,0.9461697722567288,Asia
Macau,14,6,12.0,204.34615384615384,0.9412761151891587,Asia
Macau,15,0,9.0,204.34615384615384,0.955957086391869,Asia
Macau,15,1,30.0,204.34615384615384,0.8531902879728966,Asia
Macau,15,2,26.0,204.34615384615384,0.8727649162431771,Asia
Macau,15,3,17.0,204.34615384615384,0.9168078298513082,Asia
Macau,15,4,13.0,204.34615384615384,0.9363824581215886,Asia
Macau,15,5,13.0,204.34615384615384,0.9363824581215886,Asia
Macau,15,6,21.0,204.34615384615384,0.8972332015810277,Asia
Macau,16,0,12.0,204.34615384615384,0.9412761151891587,Asia
Macau,16,1,27.0,204.34615384615384,0.867871259175607,Asia
Macau,16,2,40.0,204.34615384615384,0.8042537172971955,Asia
Macau,16,3,26.0,204.34615384615384,0.8727649162431771,Asia
Macau,16,4,11.0,204.34615384615384,0.9461697722567288,Asia
Macau,16,5,11.0,204.34615384615384,0.9461697722567288,Asia
Macau,16,6,35.0,204.34615384615384,0.8287220026350461,Asia
Macau,17,0,32.0,204.34615384615384,0.8434029738377564,Asia
Macau,17,1,51.0,204.34615384615384,0.7504234895539243,Asia
Macau,17,2,15.0,204.34615384615384,0.9265951439864484,Asia
Macau,17,3,20.0,204.34615384615384,0.9021268586485978,Asia
Macau,17,4,15.0,204.34615384615384,0.9265951439864484,Asia
Macau,17,5,15.0,204.34615384615384,0.9265951439864484,Asia
Macau,17,6,20.0,204.34615384615384,0.9021268586485978,Asia
Macau,18,0,8.0,204.34615384615384,0.9608507434594391,Asia
Macau,18,1,32.0,204.34615384615384,0.8434029738377564,Asia
Macau,18,2,15.0,204.34615384615384,0.9265951439864484,Asia
Macau,18,3,27.0,204.34615384615384,0.867871259175607,Asia
Macau,18,4,14.0,204.34615384615384,0.9314888010540184,Asia
Macau,18,5,30.0,204.34615384615384,0.8531902879728966,Asia
Macau,18,6,42.0,204.34615384615384,0.7944664031620553,Asia
Macau,19,0,43.0,204.34615384615384,0.7895727460944852,Asia
Macau,19,1,51.0,204.34615384615384,0.7504234895539243,Asia
Macau,19,2,42.0,204.34615384615384,0.7944664031620553,Asia
Macau,19,3,46.0,204.34615384615384,0.7748917748917749,Asia
Macau,19,4,58.0,204.34615384615384,0.7161678900809335,Asia
Macau,19,5,39.0,204.34615384615384,0.8091473743647657,Asia
Macau,19,6,43.0,204.34615384615384,0.7895727460944852,Asia
Macau,20,0,24.0,204.34615384615384,0.8825522303783173,Asia
Macau,20,1,20.0,204.34615384615384,0.9021268586485978,Asia
Macau,20,2,22.0,204.34615384615384,0.8923395445134575,Asia
Macau,20,3,33.0,204.34615384615384,0.8385093167701864,Asia
Macau,20,4,27.0,204.34615384615384,0.867871259175607,Asia
Macau,20,5,53.0,204.34615384615384,0.7406361754187841,Asia
Macau,20,6,48.0,204.34615384615384,0.7651044607566346,Asia
Macau,21,0,45.0,204.34615384615384,0.779785431959345,Asia
Macau,21,1,30.0,204.34615384615384,0.8531902879728966,Asia
Macau,21,2,35.0,204.34615384615384,0.8287220026350461,Asia
Macau,21,3,63.0,204.34615384615384,0.691699604743083,Asia
Macau,21,4,62.0,204.34615384615384,0.6965932618106531,Asia
Macau,21,5,11.0,204.34615384615384,0.9461697722567288,Asia
Macau,21,6,17.0,204.34615384615384,0.9168078298513082,Asia
Macau,22,0,45.0,204.34615384615384,0.779785431959345,Asia
Macau,22,1,50.0,204.34615384615384,0.7553171466214944,Asia
Macau,22,2,20.0,204.34615384615384,0.9021268586485978,Asia
Macau,22,3,18.0,204.34615384615384,0.911914172783738,Asia
Malaysia,5,0,1651.0,1576.2307692307693,-0.04743545947001119,Asia
Malaysia,5,1,1688.0,1576.2307692307693,-0.07090917963984185,Asia
Malaysia,5,2,1669.0,1576.2307692307693,-0.05885510712019908,Asia
Malaysia,5,3,1611.0,1576.2307692307693,-0.022058464691815886,Asia
Malaysia,5,4,1581.0,1576.2307692307693,-0.003025718608169407,Asia
Malaysia,5,5,1580.0,1576.2307692307693,-0.002391293738714524,Asia
Malaysia,5,6,1611.0,1576.2307692307693,-0.022058464691815886,Asia
Malaysia,6,0,1568.0,1576.2307692307693,0.005221804694744067,Asia
Malaysia,6,1,1557.0,1576.2307692307693,0.012200478258747776,Asia
Malaysia,6,2,1557.0,1576.2307692307693,0.012200478258747776,Asia
Malaysia,6,3,1578.0,1576.2307692307693,-0.001122443999804759,Asia
Malaysia,6,4,1582.0,1576.2307692307693,-0.0036601434776242893,Asia
Malaysia,6,5,1419.0,1576.2307692307693,0.09975111024352158,Asia
Malaysia,6,6,1485.0,1576.2307692307693,0.057879068859499325,Asia
Malaysia,7,0,1508.0,1576.2307692307693,0.04328729686203702,Asia
Malaysia,7,1,1458.0,1576.2307692307693,0.07500854033478116,Asia
Malaysia,7,2,1481.0,1576.2307692307693,0.060416768337318856,Asia
Malaysia,7,3,1499.0,1576.2307692307693,0.04899712068713097,Asia
Malaysia,7,4,1488.0,1576.2307692307693,0.05597579425113468,Asia
Malaysia,7,5,1385.0,1576.2307692307693,0.12132155580498759,Asia
Malaysia,7,6,1483.0,1576.2307692307693,0.05914791859840909,Asia
Malaysia,8,0,1454.0,1576.2307692307693,0.07754623981260068,Asia
Malaysia,8,1,1385.0,1576.2307692307693,0.12132155580498759,Asia
Malaysia,8,2,1416.0,1576.2307692307693,0.10165438485188623,Asia
Malaysia,8,3,1450.0,1576.2307692307693,0.08008393929042021,Asia
Malaysia,8,4,1445.0,1576.2307692307693,0.08325606363769462,Asia
Malaysia,8,5,1373.0,1576.2307692307693,0.1289346542384462,Asia
Malaysia,8,6,1454.0,1576.2307692307693,0.07754623981260068,Asia
Malaysia,9,0,1400.0,1576.2307692307693,0.11180518276316434,Asia
Malaysia,9,1,1337.0,1576.2307692307693,0.15177394953882195,Asia
Malaysia,9,2,1356.0,1576.2307692307693,0.13971987701917918,Asia
Malaysia,9,3,1388.0,1576.2307692307693,0.11941828119662294,Asia
Malaysia,9,4,1424.0,1576.2307692307693,0.09657898589624717,Asia
Malaysia,9,5,1334.0,1576.2307692307693,0.1536772241471866,Asia
Malaysia,9,6,1338.0,1576.2307692307693,0.15113952466936706,Asia
Malaysia,10,0,1217.0,1576.2307692307693,0.22790493387340785,Asia
Malaysia,10,1,1136.0,1576.2307692307693,0.27929334829925334,Asia
Malaysia,10,2,1198.0,1576.2307692307693,0.23995900639305062,Asia
Malaysia,10,3,1216.0,1576.2307692307693,0.22853935874286274,Asia
Malaysia,10,4,1282.0,1576.2307692307693,0.18666731735884048,Asia
Malaysia,10,5,1103.0,1576.2307692307693,0.30022936899126446,Asia
Malaysia,10,6,1212.0,1576.2307692307693,0.23107705822068228,Asia
Malaysia,11,0,1131.0,1576.2307692307693,0.28246547264652777,Asia
Malaysia,11,1,1079.0,1576.2307692307693,0.3154555658581817,Asia
Malaysia,11,2,1140.0,1576.2307692307693,0.27675564882143383,Asia
Malaysia,11,3,1182.0,1576.2307692307693,0.2501098043043288,Asia
Malaysia,11,4,1253.0,1576.2307692307693,0.2050656385730321,Asia
Malaysia,11,5,1152.0,1576.2307692307693,0.26914255038797524,Asia
Malaysia,11,6,1161.0,1576.2307692307693,0.2634327265628813,Asia
Malaysia,12,0,1131.0,1576.2307692307693,0.28246547264652777,Asia
Malaysia,12,1,1018.0,1576.2307692307693,0.3541554828949295,Asia
Malaysia,12,2,926.0,1576.2307692307693,0.4125225708847787,Asia
Malaysia,12,3,510.0,1576.2307692307693,0.6764433165780098,Asia
Malaysia,12,4,390.0,1576.2307692307693,0.7525743009125958,Asia
Malaysia,12,5,314.0,1576.2307692307693,0.8007905909911669,Asia
Malaysia,12,6,269.0,1576.2307692307693,0.8293397101166365,Asia
Malaysia,13,0,204.0,1576.2307692307693,0.8705773266312039,Asia
Malaysia,13,1,167.0,1576.2307692307693,0.8940510468010346,Asia
Malaysia,13,2,179.0,1576.2307692307693,0.8864379483675761,Asia
Malaysia,13,3,161.0,1576.2307692307693,0.8978575960177639,Asia
Malaysia,13,4,174.0,1576.2307692307693,0.8896100727148504,Asia
Malaysia,13,5,135.0,1576.2307692307693,0.9143526426235908,Asia
Malaysia,13,6,128.0,1576.2307692307693,0.918793616709775,Asia
Malaysia,14,0,121.0,1576.2307692307693,0.9232345907959592,Asia
Malaysia,14,1,109.0,1576.2307692307693,0.9308476892294177,Asia
Malaysia,14,2,114.0,1576.2307692307693,0.9276755648821434,Asia
Malaysia,14,3,125.0,1576.2307692307693,0.9206968913181397,Asia
Malaysia,14,4,160.0,1576.2307692307693,0.8984920208872188,Asia
Malaysia,14,5,123.0,1576.2307692307693,0.9219657410570494,Asia
Malaysia,14,6,115.0,1576.2307692307693,0.9270411400126884,Asia
Malaysia,15,0,98.0,1576.2307692307693,0.9378263627934215,Asia
Malaysia,15,1,115.0,1576.2307692307693,0.9270411400126884,Asia
Malaysia,15,2,127.0,1576.2307692307693,0.9194280415792299,Asia
Malaysia,15,3,131.0,1576.2307692307693,0.9168903421014104,Asia
Malaysia,15,4,145.0,1576.2307692307693,0.908008393929042,Asia
Malaysia,15,5,101.0,1576.2307692307693,0.9359230881850569,Asia
Malaysia,15,6,88.0,1576.2307692307693,0.9441706114879703,Asia
Malaysia,16,0,63.0,1576.2307692307693,0.9600312332243424,Asia
Malaysia,16,1,92.0,1576.2307692307693,0.9416329120101508,Asia
Malaysia,16,2,101.0,1576.2307692307693,0.9359230881850569,Asia
Malaysia,16,3,117.0,1576.2307692307693,0.9257722902737787,Asia
Malaysia,16,4,98.0,1576.2307692307693,0.9378263627934215,Asia
Malaysia,16,5,90.0,1576.2307692307693,0.9429017617490606,Asia
Malaysia,16,6,86.0,1576.2307692307693,0.94543946122688,Asia
Malaysia,17,0,89.0,1576.2307692307693,0.9435361866185155,Asia
Malaysia,17,1,95.0,1576.2307692307693,0.9397296374017862,Asia
Malaysia,17,2,120.0,1576.2307692307693,0.9238690156654141,Asia
Malaysia,17,3,116.0,1576.2307692307693,0.9264067151432336,Asia
Malaysia,17,4,118.0,1576.2307692307693,0.9251378654043239,Asia
Malaysia,17,5,85.0,1576.2307692307693,0.946073886096335,Asia
Malaysia,17,6,81.0,1576.2307692307693,0.9486115855741545,Asia
Malaysia,18,0,100.0,1576.2307692307693,0.9365575130545117,Asia
Malaysia,18,1,91.0,1576.2307692307693,0.9422673368796057,Asia
Malaysia,18,2,139.0,1576.2307692307693,0.9118149431457713,Asia
Malaysia,18,3,127.0,1576.2307692307693,0.9194280415792299,Asia
Malaysia,18,4,118.0,1576.2307692307693,0.9251378654043239,Asia
Malaysia,18,5,102.0,1576.2307692307693,0.935288663315602,Asia
Malaysia,18,6,104.0,1576.2307692307693,0.9340198135766922,Asia
Malaysia,19,0,75.0,1576.2307692307693,0.9524181347908838,Asia
Malaysia,19,1,112.0,1576.2307692307693,0.9289444146210531,Asia
Malaysia,19,2,123.0,1576.2307692307693,0.9219657410570494,Asia
Malaysia,19,3,117.0,1576.2307692307693,0.9257722902737787,Asia
Malaysia,19,4,153.0,1576.2307692307693,0.902932994973403,Asia
Malaysia,19,5,148.0,1576.2307692307693,0.9061051193206774,Asia
Malaysia,19,6,161.0,1576.2307692307693,0.8978575960177639,Asia
Malaysia,20,0,124.0,1576.2307692307693,0.9213313161875946,Asia
Malaysia,20,1,120.0,1576.2307692307693,0.9238690156654141,Asia
Malaysia,20,2,137.0,1576.2307692307693,0.9130837928846811,Asia
Malaysia,20,3,152.0,1576.2307692307693,0.9035674198428578,Asia
Malaysia,20,4,174.0,1576.2307692307693,0.8896100727148504,Asia
Malaysia,20,5,156.0,1576.2307692307693,0.9010297203650384,Asia
Malaysia,20,6,149.0,1576.2307692307693,0.9054706944512225,Asia
Malaysia,21,0,117.0,1576.2307692307693,0.9257722902737787,Asia
Malaysia,21,1,151.0,1576.2307692307693,0.9042018447123127,Asia
Malaysia,21,2,239.0,1576.2307692307693,0.848372456200283,Asia
Malaysia,21,3,237.0,1576.2307692307693,0.8496413059391928,Asia
Malaysia,21,4,222.0,1576.2307692307693,0.859157678981016,Asia
Malaysia,21,5,182.0,1576.2307692307693,0.8845346737592114,Asia
Malaysia,21,6,120.0,1576.2307692307693,0.9238690156654141,Asia
Malaysia,22,0,102.0,1576.2307692307693,0.935288663315602,Asia
Malaysia,22,1,127.0,1576.2307692307693,0.9194280415792299,Asia
Malaysia,22,2,150.0,1576.2307692307693,0.9048362695817677,Asia
Malaysia,22,3,140.0,1576.2307692307693,0.9111805182763164,Asia
Malta,5,0,108.0,109.76923076923077,0.016117729502452736,Europe
Malta,5,1,86.0,109.76923076923077,0.21653819201121235,Europe
Malta,5,2,94.0,109.76923076923077,0.14365802382620887,Europe
Malta,5,3,96.0,109.76923076923077,0.125437981779958,Europe
Malta,5,4,112.0,109.76923076923077,-0.020322354590049014,Europe
Malta,5,5,109.0,109.76923076923077,0.0070077084793273,Europe
Malta,5,6,100.0,109.76923076923077,0.08899789768745624,Europe
Malta,6,0,110.0,109.76923076923077,-0.002102312543798138,Europe
Malta,6,1,91.0,109.76923076923077,0.17098808689558517,Europe
Malta,6,2,85.0,109.76923076923077,0.2256482130343378,Europe
Malta,6,3,95.0,109.76923076923077,0.13454800280308343,Europe
Malta,6,4,145.0,109.76923076923077,-0.32095304835318844,Europe
Malta,6,5,134.0,109.76923076923077,-0.22074281709880864,Europe
Malta,6,6,103.0,109.76923076923077,0.061667834618079925,Europe
Malta,7,0,125.0,109.76923076923077,-0.13875262789067971,Europe
Malta,7,1,109.0,109.76923076923077,0.0070077084793273,Europe
Malta,7,2,110.0,109.76923076923077,-0.002102312543798138,Europe
Malta,7,3,103.0,109.76923076923077,0.061667834618079925,Europe
Malta,7,4,120.0,109.76923076923077,-0.09320252277505252,Europe
Malta,7,5,148.0,109.76923076923077,-0.3482831114225648,Europe
Malta,7,6,132.0,109.76923076923077,-0.20252277505255775,Europe
Malta,8,0,123.0,109.76923076923077,-0.12053258584442883,Europe
Malta,8,1,93.0,109.76923076923077,0.1527680448493343,Europe
Malta,8,2,103.0,109.76923076923077,0.061667834618079925,Europe
Malta,8,3,105.0,109.76923076923077,0.04344779257182905,Europe
Malta,8,4,144.0,109.76923076923077,-0.311843027330063,Europe
Malta,8,5,154.0,109.76923076923077,-0.4029432375613174,Europe
Malta,8,6,135.0,109.76923076923077,-0.22985283812193408,Europe
Malta,9,0,126.0,109.76923076923077,-0.14786264891380513,Europe
Malta,9,1,126.0,109.76923076923077,-0.14786264891380513,Europe
Malta,9,2,115.0,109.76923076923077,-0.04765241765942533,Europe
Malta,9,3,97.0,109.76923076923077,0.11632796075683255,Europe
Malta,9,4,135.0,109.76923076923077,-0.22985283812193408,Europe
Malta,9,5,150.0,109.76923076923077,-0.3665031534688156,Europe
Malta,9,6,132.0,109.76923076923077,-0.20252277505255775,Europe
Malta,10,0,143.0,109.76923076923077,-0.30273300630693756,Europe
Malta,10,1,98.0,109.76923076923077,0.10721793973370711,Europe
Malta,10,2,101.0,109.76923076923077,0.0798878766643308,Europe
Malta,10,3,119.0,109.76923076923077,-0.08409250175192708,Europe
Malta,10,4,136.0,109.76923076923077,-0.23896285914505952,Europe
Malta,10,5,134.0,109.76923076923077,-0.22074281709880864,Europe
Malta,10,6,123.0,109.76923076923077,-0.12053258584442883,Europe
Malta,11,0,121.0,109.76923076923077,-0.10231254379817795,Europe
Malta,11,1,87.0,109.76923076923077,0.20742817098808694,Europe
Malta,11,2,100.0,109.76923076923077,0.08899789768745624,Europe
Malta,11,3,77.0,109.76923076923077,0.2985283812193413,Europe
Malta,11,4,78.0,109.76923076923077,0.28941836019621586,Europe
Malta,11,5,103.0,109.76923076923077,0.061667834618079925,Europe
Malta,11,6,68.0,109.76923076923077,0.3805185704274702,Europe
Malta,12,0,77.0,109.76923076923077,0.2985283812193413,Europe
Malta,12,1,66.0,109.76923076923077,0.3987386124737211,Europe
Malta,12,2,69.0,109.76923076923077,0.3714085494043448,Europe
Malta,12,3,71.0,109.76923076923077,0.35318850735809393,Europe
Malta,12,4,59.0,109.76923076923077,0.4625087596355992,Europe
Malta,12,5,8.0,109.76923076923077,0.9271198318149965,Europe
Malta,12,6,7.0,109.76923076923077,0.936229852838122,Europe
Malta,13,0,34.0,109.76923076923077,0.6902592852137351,Europe
