pais,valor_semana,dia_semana,voos_soma
Slovakia,18,5,5.0
Slovakia,19,0,23.0
Slovakia,19,1,29.0
Slovakia,19,2,37.0
Slovakia,19,3,35.0
Slovakia,19,4,35.0
Slovakia,19,5,11.0
Slovakia,19,6,1.0
Slovakia,20,0,13.0
Slovakia,20,1,30.0
Slovakia,20,2,22.0
Slovakia,20,3,38.0
Slovakia,20,4,23.0
Slovakia,20,5,8.0
Slovakia,20,6,4.0
Slovakia,21,0,29.0
Slovakia,21,1,42.0
Slovakia,21,2,36.0
Slovakia,21,3,31.0
Slovakia,21,4,47.0
Slovakia,21,5,5.0
Slovakia,21,6,8.0
Slovakia,22,0,20.0
Slovakia,22,1,24.0
Slovakia,22,2,34.0
Slovakia,22,3,26.0
Slovenia,1,2,27.0
Slovenia,1,3,44.0
Slovenia,1,4,47.0
Slovenia,1,5,36.0
Slovenia,1,6,30.0
Slovenia,2,0,51.0
Slovenia,2,1,42.0
Slovenia,2,2,38.0
Slovenia,2,3,46.0
Slovenia,2,4,46.0
Slovenia,2,5,35.0
Slovenia,2,6,46.0
Slovenia,3,0,49.0
Slovenia,3,1,38.0
Slovenia,3,2,47.0
Slovenia,3,3,47.0
Slovenia,3,4,51.0
Slovenia,3,5,24.0
Slovenia,3,6,27.0
Slovenia,4,0,39.0
Slovenia,4,1,43.0
Slovenia,4,2,38.0
Slovenia,4,3,51.0
Slovenia,4,4,49.0
Slovenia,4,5,25.0
Slovenia,4,6,28.0
Slovenia,5,0,38.0
Slovenia,5,1,48.0
Slovenia,5,2,53.0
Slovenia,5,3,58.0
Slovenia,5,4,53.0
Slovenia,5,5,22.0
Slovenia,5,6,27.0
Slovenia,6,0,45.0
Slovenia,6,1,28.0
Slovenia,6,2,29.0
Slovenia,6,3,59.0
Slovenia,6,4,57.0
Slovenia,6,5,42.0
Slovenia,6,6,33.0
Slovenia,7,0,39.0
Slovenia,7,1,44.0
Slovenia,7,2,41.0
Slovenia,7,3,61.0
Slovenia,7,4,53.0
Slovenia,7,5,34.0
Slovenia,7,6,34.0
Slovenia,8,0,57.0
Slovenia,8,1,38.0
Slovenia,8,2,30.0
Slovenia,8,3,69.0
Slovenia,8,4,66.0
Slovenia,8,5,48.0
Slovenia,8,6,36.0
Slovenia,9,0,47.0
Slovenia,9,1,46.0
Slovenia,9,2,38.0
Slovenia,9,3,47.0
Slovenia,9,4,39.0
Slovenia,9,5,39.0
Slovenia,9,6,35.0
Slovenia,10,0,50.0
Slovenia,10,1,41.0
Slovenia,10,2,50.0
Slovenia,10,3,55.0
Slovenia,10,4,44.0
Slovenia,10,5,30.0
Slovenia,10,6,53.0
Slovenia,11,0,58.0
Slovenia,11,1,45.0
Slovenia,11,2,41.0
Slovenia,11,3,67.0
Slovenia,11,4,53.0
Slovenia,11,5,22.0
Slovenia,11,6,27.0
Slovenia,12,0,54.0
Slovenia,12,1,20.0
Slovenia,12,2,15.0
Slovenia,12,3,21.0
Slovenia,12,4,20.0
Slovenia,12,5,10.0
Slovenia,12,6,6.0
Slovenia,13,0,8.0
Slovenia,13,1,11.0
Slovenia,13,2,12.0
Slovenia,13,3,9.0
Slovenia,13,4,14.0
Slovenia,13,5,14.0
Slovenia,13,6,5.0
Slovenia,14,0,9.0
Slovenia,14,1,14.0
Slovenia,14,2,23.0
Slovenia,14,3,12.0
Slovenia,14,4,12.0
Slovenia,14,5,4.0
Slovenia,14,6,3.0
Slovenia,15,0,14.0
Slovenia,15,1,13.0
Slovenia,15,2,14.0
Slovenia,15,3,16.0
Slovenia,15,4,19.0
Slovenia,15,5,13.0
Slovenia,15,6,11.0
Slovenia,16,1,14.0
Slovenia,16,2,23.0
Slovenia,16,3,20.0
Slovenia,16,4,20.0
Slovenia,16,5,7.0
Slovenia,16,6,2.0
Slovenia,17,0,8.0
Slovenia,17,1,4.0
Slovenia,17,2,12.0
Slovenia,17,3,16.0
Slovenia,17,4,15.0
Slovenia,17,5,9.0
Slovenia,17,6,6.0
Slovenia,18,0,9.0
Slovenia,18,1,13.0
Slovenia,18,2,9.0
Slovenia,18,3,13.0
Slovenia,18,4,4.0
Slovenia,18,5,7.0
Slovenia,18,6,7.0
Slovenia,19,0,22.0
Slovenia,19,1,20.0
Slovenia,19,2,16.0
Slovenia,19,3,31.0
Slovenia,19,4,31.0
Slovenia,19,5,15.0
Slovenia,19,6,8.0
Slovenia,20,0,15.0
Slovenia,20,1,7.0
Slovenia,20,2,22.0
Slovenia,20,3,23.0
Slovenia,20,4,14.0
Slovenia,20,5,9.0
Slovenia,20,6,5.0
Slovenia,21,0,12.0
Slovenia,21,1,14.0
Slovenia,21,2,17.0
Slovenia,21,3,30.0
Slovenia,21,4,23.0
Slovenia,21,5,12.0
Slovenia,21,6,5.0
Slovenia,22,0,19.0
Slovenia,22,1,19.0
Slovenia,22,2,26.0
Slovenia,22,3,28.0
South Africa,1,2,314.0
South Africa,1,3,309.0
South Africa,1,4,351.0
South Africa,1,5,326.0
South Africa,1,6,312.0
South Africa,2,0,356.0
South Africa,2,1,316.0
South Africa,2,2,281.0
South Africa,2,3,253.0
South Africa,2,4,185.0
South Africa,2,5,118.0
South Africa,2,6,110.0
South Africa,3,0,122.0
South Africa,3,1,131.0
South Africa,3,2,121.0
South Africa,3,3,277.0
South Africa,3,4,294.0
South Africa,3,5,227.0
South Africa,3,6,240.0
South Africa,4,0,271.0
South Africa,4,1,281.0
South Africa,4,2,275.0
South Africa,4,3,308.0
South Africa,4,4,309.0
South Africa,4,5,259.0
South Africa,4,6,285.0
South Africa,5,0,338.0
South Africa,5,1,274.0
South Africa,5,2,303.0
South Africa,5,3,307.0
South Africa,5,4,274.0
South Africa,5,5,265.0
South Africa,5,6,296.0
South Africa,6,0,276.0
South Africa,6,1,287.0
South Africa,6,2,280.0
South Africa,6,3,295.0
South Africa,6,4,293.0
South Africa,6,5,244.0
South Africa,6,6,290.0
South Africa,7,0,302.0
South Africa,7,1,285.0
South Africa,7,2,301.0
South Africa,7,3,311.0
South Africa,7,4,284.0
South Africa,7,5,195.0
South Africa,7,6,236.0
South Africa,8,0,310.0
South Africa,8,1,325.0
South Africa,8,2,333.0
South Africa,8,3,319.0
South Africa,8,4,313.0
South Africa,8,5,240.0
South Africa,8,6,314.0
South Africa,9,0,319.0
South Africa,9,1,319.0
South Africa,9,2,347.0
South Africa,9,3,317.0
South Africa,9,4,310.0
South Africa,9,5,280.0
South Africa,9,6,304.0
South Africa,10,0,324.0
South Africa,10,1,327.0
South Africa,10,2,314.0
South Africa,10,3,319.0
South Africa,10,4,336.0
South Africa,10,5,264.0
South Africa,10,6,291.0
South Africa,11,0,332.0
South Africa,11,1,265.0
South Africa,11,2,275.0
South Africa,11,3,290.0
South Africa,11,4,263.0
South Africa,11,5,271.0
South Africa,11,6,285.0
South Africa,12,0,293.0
South Africa,12,1,295.0
South Africa,12,2,302.0
South Africa,12,3,281.0
South Africa,12,4,274.0
South Africa,12,5,206.0
South Africa,12,6,208.0
South Africa,13,0,176.0
South Africa,13,1,156.0
South Africa,13,2,145.0
South Africa,13,3,94.0
South Africa,13,4,22.0
South Africa,13,5,5.0
South Africa,13,6,10.0
South Africa,14,0,7.0
South Africa,14,1,8.0
South Africa,14,2,9.0
South Africa,14,3,10.0
South Africa,14,4,17.0
South Africa,14,5,7.0
South Africa,14,6,4.0
South Africa,15,0,12.0
South Africa,15,1,26.0
South Africa,15,2,21.0
South Africa,15,3,21.0
South Africa,15,4,20.0
South Africa,15,5,18.0
South Africa,15,6,9.0
South Africa,16,0,17.0
South Africa,16,1,18.0
South Africa,16,2,10.0
South Africa,16,3,25.0
South Africa,16,4,18.0
South Africa,16,5,12.0
South Africa,16,6,11.0
South Africa,17,0,19.0
South Africa,17,1,22.0
South Africa,17,2,17.0
South Africa,17,3,27.0
South Africa,17,4,20.0
South Africa,17,5,16.0
South Africa,17,6,15.0
South Africa,18,0,9.0
South Africa,18,1,15.0
South Africa,18,2,12.0
South Africa,18,3,25.0
South Africa,18,4,17.0
South Africa,18,5,12.0
South Africa,18,6,25.0
South Africa,19,0,12.0
South Africa,19,1,22.0
South Africa,19,2,23.0
South Africa,19,3,30.0
South Africa,19,4,30.0
South Africa,19,5,21.0
South Africa,19,6,13.0
South Africa,20,0,18.0
South Africa,20,1,20.0
South Africa,20,2,29.0
South Africa,20,3,19.0
South Africa,20,4,14.0
South Africa,20,5,21.0
South Africa,20,6,9.0
South Africa,21,0,22.0
South Africa,21,1,19.0
South Africa,21,2,27.0
South Africa,21,3,23.0
South Africa,21,4,28.0
South Africa,21,5,19.0
South Africa,21,6,16.0
South Africa,22,0,19.0
South Africa,22,1,26.0
South Africa,22,2,29.0
South Africa,22,3,20.0
South Korea,1,2,1426.0
South Korea,1,3,1077.0
South Korea,1,4,1305.0
South Korea,1,5,1404.0
South Korea,1,6,1387.0
South Korea,2,0,900.0
South Korea,2,1,1302.0
South Korea,2,2,1395.0
South Korea,2,3,1496.0
South Korea,2,4,1529.0
South Korea,2,5,1506.0
South Korea,2,6,1371.0
South Korea,3,0,1386.0
South Korea,3,1,1477.0
South Korea,3,2,1525.0
South Korea,3,3,1461.0
South Korea,3,4,1559.0
South Korea,3,5,1171.0
South Korea,3,6,1417.0
South Korea,4,0,1399.0
South Korea,4,1,1337.0
South Korea,4,2,1396.0
South Korea,4,3,1509.0
South Korea,4,4,1527.0
South Korea,4,5,1285.0
South Korea,4,6,1179.0
South Korea,5,0,1379.0
South Korea,5,1,1384.0
South Korea,5,2,1434.0
South Korea,5,3,1275.0
South Korea,5,4,1356.0
South Korea,5,5,1397.0
South Korea,5,6,1424.0
South Korea,6,0,1376.0
South Korea,6,1,1119.0
South Korea,6,2,1388.0
South Korea,6,3,1339.0
South Korea,6,4,1324.0
South Korea,6,5,1312.0
South Korea,6,6,1316.0
South Korea,7,0,1233.0
South Korea,7,1,1019.0
South Korea,7,2,982.0
South Korea,7,3,1180.0
South Korea,7,4,1110.0
South Korea,7,5,988.0
South Korea,7,6,1225.0
South Korea,8,0,1119.0
South Korea,8,1,1072.0
South Korea,8,2,901.0
South Korea,8,3,1147.0
South Korea,8,4,1023.0
South Korea,8,5,1148.0
South Korea,8,6,1077.0
South Korea,9,0,848.0
South Korea,9,1,812.0
South Korea,9,2,1027.0
South Korea,9,3,987.0
South Korea,9,4,912.0
South Korea,9,5,900.0
South Korea,9,6,757.0
South Korea,10,0,736.0
South Korea,10,1,591.0
South Korea,10,2,701.0
South Korea,10,3,636.0
South Korea,10,4,581.0
South Korea,10,5,574.0
South Korea,10,6,577.0
South Korea,11,0,402.0
South Korea,11,1,436.0
South Korea,11,2,480.0
South Korea,11,3,349.0
South Korea,11,4,447.0
South Korea,11,5,440.0
South Korea,11,6,443.0
South Korea,12,0,387.0
South Korea,12,1,331.0
South Korea,12,2,307.0
South Korea,12,3,376.0
South Korea,12,4,340.0
South Korea,12,5,353.0
South Korea,12,6,401.0
South Korea,13,0,365.0
South Korea,13,1,360.0
South Korea,13,2,335.0
South Korea,13,3,337.0
South Korea,13,4,376.0
South Korea,13,5,387.0
South Korea,13,6,357.0
South Korea,14,0,371.0
South Korea,14,1,389.0
South Korea,14,2,420.0
South Korea,14,3,421.0
South Korea,14,4,437.0
South Korea,14,5,407.0
South Korea,14,6,421.0
South Korea,15,0,375.0
South Korea,15,1,428.0
South Korea,15,2,418.0
South Korea,15,3,408.0
South Korea,15,4,400.0
South Korea,15,5,425.0
South Korea,15,6,386.0
South Korea,16,0,398.0
South Korea,16,1,424.0
South Korea,16,2,497.0
South Korea,16,3,383.0
South Korea,16,4,421.0
South Korea,16,5,467.0
South Korea,16,6,410.0
South Korea,17,0,376.0
South Korea,17,1,445.0
South Korea,17,2,464.0
South Korea,17,3,476.0
South Korea,17,4,453.0
South Korea,17,5,434.0
South Korea,17,6,468.0
South Korea,18,0,422.0
South Korea,18,1,423.0
South Korea,18,2,407.0
South Korea,18,3,465.0
South Korea,18,4,400.0
South Korea,18,5,448.0
South Korea,18,6,470.0
South Korea,19,0,456.0
South Korea,19,1,483.0
South Korea,19,2,448.0
South Korea,19,3,441.0
South Korea,19,4,445.0
South Korea,19,5,388.0
South Korea,19,6,469.0
South Korea,20,0,410.0
South Korea,20,1,476.0
South Korea,20,2,503.0
South Korea,20,3,450.0
South Korea,20,4,402.0
South Korea,20,5,422.0
South Korea,20,6,420.0
South Korea,21,0,427.0
South Korea,21,1,454.0
South Korea,21,2,525.0
South Korea,21,3,449.0
South Korea,21,4,494.0
South Korea,21,5,476.0
South Korea,21,6,489.0
South Korea,22,0,431.0
South Korea,22,1,517.0
South Korea,22,2,518.0
South Korea,22,3,461.0
Spain,1,2,2187.0
Spain,1,3,2428.0
Spain,1,4,2577.0
Spain,1,5,2584.0
Spain,1,6,2822.0
Spain,2,0,2721.0
Spain,2,1,2281.0
Spain,2,2,1810.0
Spain,2,3,1866.0
Spain,2,4,2449.0
Spain,2,5,2027.0
Spain,2,6,2494.0
Spain,3,0,2276.0
Spain,3,1,1712.0
Spain,3,2,1756.0
Spain,3,3,2006.0
Spain,3,4,2646.0
Spain,3,5,2675.0
Spain,3,6,2765.0
Spain,4,0,2468.0
Spain,4,1,1853.0
Spain,4,2,1854.0
Spain,4,3,2103.0
Spain,4,4,2330.0
Spain,4,5,1890.0
Spain,4,6,1985.0
Spain,5,0,1867.0
Spain,5,1,1611.0
Spain,5,2,1642.0
Spain,5,3,1805.0
Spain,5,4,1963.0
Spain,5,5,1596.0
Spain,5,6,1850.0
Spain,6,0,2191.0
Spain,6,1,2189.0
Spain,6,2,2316.0
Spain,6,3,2470.0
Spain,6,4,3031.0
Spain,6,5,2586.0
Spain,6,6,2855.0
Spain,7,0,2875.0
Spain,7,1,2336.0
Spain,7,2,2496.0
Spain,7,3,2699.0
Spain,7,4,2997.0
Spain,7,5,2540.0
Spain,7,6,3039.0
Spain,8,0,2967.0
Spain,8,1,2581.0
Spain,8,2,2708.0
Spain,8,3,2695.0
Spain,8,4,2999.0
Spain,8,5,2976.0
Spain,8,6,3352.0
Spain,9,0,3109.0
Spain,9,1,2790.0
Spain,9,2,2831.0
Spain,9,3,2850.0
Spain,9,4,3176.0
Spain,9,5,2763.0
Spain,9,6,3038.0
Spain,10,0,2953.0
Spain,10,1,2573.0
Spain,10,2,2651.0
Spain,10,3,2755.0
Spain,10,4,2928.0
Spain,10,5,2515.0
Spain,10,6,3241.0
Spain,11,0,2982.0
Spain,11,1,2579.0
Spain,11,2,2348.0
Spain,11,3,2518.0
Spain,11,4,2902.0
Spain,11,5,2418.0
Spain,11,6,2592.0
Spain,12,0,2213.0
Spain,12,1,1449.0
Spain,12,2,1176.0
Spain,12,3,1036.0
Spain,12,4,953.0
Spain,12,5,636.0
Spain,12,6,490.0
Spain,13,0,290.0
Spain,13,1,370.0
Spain,13,2,323.0
Spain,13,3,355.0
Spain,13,4,360.0
Spain,13,5,237.0
Spain,13,6,243.0
Spain,14,0,219.0
Spain,14,1,272.0
Spain,14,2,250.0
Spain,14,3,264.0
Spain,14,4,234.0
Spain,14,5,166.0
Spain,14,6,168.0
Spain,15,0,164.0
Spain,15,1,215.0
Spain,15,2,203.0
Spain,15,3,190.0
Spain,15,4,164.0
Spain,15,5,116.0
Spain,15,6,157.0
Spain,16,0,183.0
Spain,16,1,186.0
Spain,16,2,174.0
Spain,16,3,199.0
Spain,16,4,204.0
Spain,16,5,122.0
Spain,16,6,138.0
Spain,17,0,192.0
Spain,17,1,187.0
Spain,17,2,182.0
Spain,17,3,201.0
Spain,17,4,250.0
Spain,17,5,128.0
Spain,17,6,165.0
Spain,18,0,216.0
Spain,18,1,227.0
Spain,18,2,178.0
Spain,18,3,229.0
Spain,18,4,203.0
Spain,18,5,129.0
Spain,18,6,167.0
Spain,19,0,202.0
Spain,19,1,211.0
Spain,19,2,190.0
Spain,19,3,226.0
Spain,19,4,207.0
Spain,19,5,155.0
Spain,19,6,161.0
Spain,20,0,255.0
Spain,20,1,229.0
Spain,20,2,222.0
Spain,20,3,249.0
Spain,20,4,260.0
Spain,20,5,153.0
Spain,20,6,207.0
Spain,21,0,250.0
Spain,21,1,198.0
Spain,21,2,286.0
Spain,21,3,265.0
Spain,21,4,303.0
Spain,21,5,205.0
Spain,21,6,203.0
Spain,22,0,257.0
Spain,22,1,272.0
Spain,22,2,328.0
Spain,22,3,336.0
Sri Lanka,1,2,159.0
Sri Lanka,1,3,178.0
Sri Lanka,1,4,162.0
Sri Lanka,1,5,181.0
Sri Lanka,1,6,171.0
Sri Lanka,2,0,176.0
Sri Lanka,2,1,163.0
Sri Lanka,2,2,160.0
Sri Lanka,2,3,171.0
Sri Lanka,2,4,146.0
Sri Lanka,2,5,163.0
Sri Lanka,2,6,126.0
Sri Lanka,3,0,165.0
Sri Lanka,3,1,158.0
Sri Lanka,3,2,171.0
Sri Lanka,3,3,145.0
Sri Lanka,3,4,74.0
Sri Lanka,3,5,142.0
Sri Lanka,3,6,169.0
Sri Lanka,4,0,170.0
Sri Lanka,4,1,162.0
Sri Lanka,4,2,167.0
Sri Lanka,4,3,168.0
Sri Lanka,4,4,178.0
Sri Lanka,4,5,176.0
Sri Lanka,4,6,161.0
Sri Lanka,5,0,168.0
Sri Lanka,5,1,156.0
Sri Lanka,5,2,172.0
Sri Lanka,5,3,161.0
Sri Lanka,5,4,165.0
Sri Lanka,5,5,177.0
Sri Lanka,5,6,174.0
Sri Lanka,6,0,166.0
Sri Lanka,6,1,161.0
Sri Lanka,6,2,159.0
Sri Lanka,6,3,161.0
Sri Lanka,6,4,171.0
Sri Lanka,6,5,164.0
Sri Lanka,6,6,173.0
Sri Lanka,7,0,158.0
Sri Lanka,7,1,155.0
Sri Lanka,7,2,163.0
Sri Lanka,7,3,156.0
Sri Lanka,7,4,165.0
Sri Lanka,7,5,146.0
Sri Lanka,7,6,158.0
Sri Lanka,8,0,156.0
Sri Lanka,8,1,158.0
Sri Lanka,8,2,150.0
Sri Lanka,8,3,158.0
Sri Lanka,8,4,169.0
Sri Lanka,8,5,139.0
Sri Lanka,8,6,25.0
Sri Lanka,9,0,150.0
Sri Lanka,9,1,155.0
Sri Lanka,9,2,156.0
Sri Lanka,9,3,159.0
Sri Lanka,9,4,162.0
Sri Lanka,9,5,157.0
Sri Lanka,9,6,165.0
Sri Lanka,10,0,148.0
Sri Lanka,10,1,152.0
Sri Lanka,10,2,149.0
Sri Lanka,10,3,147.0
Sri Lanka,10,4,158.0
Sri Lanka,10,5,148.0
Sri Lanka,10,6,158.0
Sri Lanka,11,0,134.0
Sri Lanka,11,1,156.0
Sri Lanka,11,2,144.0
Sri Lanka,11,3,147.0
Sri Lanka,11,4,146.0
Sri Lanka,11,5,133.0
Sri Lanka,11,6,134.0
Sri Lanka,12,0,100.0
Sri Lanka,12,1,93.0
Sri Lanka,12,2,90.0
Sri Lanka,12,3,44.0
Sri Lanka,12,4,44.0
Sri Lanka,12,5,42.0
Sri Lanka,12,6,32.0
Sri Lanka,13,0,22.0
Sri Lanka,13,1,17.0
Sri Lanka,13,2,15.0
Sri Lanka,13,3,17.0
Sri Lanka,13,4,17.0
Sri Lanka,13,5,14.0
Sri Lanka,13,6,8.0
Sri Lanka,14,0,20.0
Sri Lanka,14,1,12.0
Sri Lanka,14,2,7.0
Sri Lanka,14,3,8.0
Sri Lanka,14,4,6.0
Sri Lanka,14,5,10.0
Sri Lanka,14,6,7.0
Sri Lanka,15,0,5.0
Sri Lanka,15,1,8.0
Sri Lanka,15,2,9.0
Sri Lanka,15,3,3.0
Sri Lanka,15,4,7.0
Sri Lanka,15,5,7.0
Sri Lanka,15,6,8.0
Sri Lanka,16,0,6.0
Sri Lanka,16,1,8.0
Sri Lanka,16,2,9.0
Sri Lanka,16,3,4.0
Sri Lanka,16,4,7.0
Sri Lanka,16,5,3.0
Sri Lanka,16,6,3.0
Sri Lanka,17,0,8.0
Sri Lanka,17,1,12.0
Sri Lanka,17,2,14.0
Sri Lanka,17,3,11.0
Sweden,1,2,632.0
Sweden,1,3,795.0
Sweden,1,4,825.0
Sweden,1,5,589.0
Sweden,1,6,839.0
Sweden,2,0,854.0
Sweden,2,1,868.0
Sweden,2,2,912.0
Sweden,2,3,953.0
Sweden,2,4,991.0
Sweden,2,5,537.0
Sweden,2,6,779.0
Sweden,3,0,990.0
Sweden,3,1,913.0
Sweden,3,2,1002.0
Sweden,3,3,1001.0
Sweden,3,4,1064.0
Sweden,3,5,495.0
Sweden,3,6,862.0
Sweden,4,0,1030.0
Sweden,4,1,968.0
Sweden,4,2,1043.0
Sweden,4,3,1067.0
Sweden,4,4,1077.0
Sweden,4,5,530.0
Sweden,4,6,848.0
Sweden,5,0,998.0
Sweden,5,1,966.0
Sweden,5,2,1029.0
Sweden,5,3,1028.0
Sweden,5,4,1054.0
Sweden,5,5,541.0
Sweden,5,6,876.0
Sweden,6,0,1070.0
Sweden,6,1,1001.0
Sweden,6,2,1083.0
Sweden,6,3,1084.0
Sweden,6,4,1105.0
Sweden,6,5,611.0
Sweden,6,6,803.0
Sweden,7,0,969.0
Sweden,7,1,975.0
Sweden,7,2,1052.0
Sweden,7,3,1102.0
Sweden,7,4,1117.0
Sweden,7,5,611.0
Sweden,7,6,865.0
Sweden,8,0,984.0
Sweden,8,1,995.0
Sweden,8,2,1088.0
Sweden,8,3,1056.0
Sweden,8,4,1135.0
Sweden,8,5,649.0
Sweden,8,6,888.0
Sweden,9,0,1011.0
Sweden,9,1,999.0
Sweden,9,2,1049.0
Sweden,9,3,1080.0
Sweden,9,4,1086.0
Sweden,9,5,696.0
Sweden,9,6,935.0
Sweden,10,0,1072.0
Sweden,10,1,1028.0
Sweden,10,2,1122.0
Sweden,10,3,1147.0
Sweden,10,4,1162.0
Sweden,10,5,629.0
Sweden,10,6,907.0
Sweden,11,0,1096.0
Sweden,11,1,1005.0
Sweden,11,2,1069.0
Sweden,11,3,987.0
Sweden,11,4,1039.0
Sweden,11,5,610.0
Sweden,11,6,807.0
Sweden,12,0,756.0
Sweden,12,1,661.0
Sweden,12,2,611.0
Sweden,12,3,560.0
Sweden,12,4,515.0
Sweden,12,5,336.0
Sweden,12,6,390.0
Sweden,13,0,307.0
Sweden,13,1,269.0
Sweden,13,2,270.0
Sweden,13,3,313.0
Sweden,13,4,339.0
Sweden,13,5,186.0
Sweden,13,6,239.0
Sweden,14,0,255.0
Sweden,14,1,235.0
Sweden,14,2,259.0
Sweden,14,3,182.0
Sweden,14,4,216.0
Sweden,14,5,139.0
Sweden,14,6,161.0
Sweden,15,0,247.0
Sweden,15,1,194.0
Sweden,15,2,231.0
Sweden,15,3,214.0
Sweden,15,4,137.0
Sweden,15,5,96.0
Sweden,15,6,81.0
Sweden,16,0,90.0
Sweden,16,1,192.0
Sweden,16,2,203.0
Sweden,16,3,177.0
Sweden,16,4,169.0
Sweden,16,5,153.0
Sweden,16,6,139.0
Sweden,17,0,203.0
Sweden,17,1,250.0
Sweden,17,2,229.0
Sweden,17,3,209.0
Sweden,17,4,199.0
Sweden,17,5,128.0
Sweden,17,6,134.0
Sweden,18,0,157.0
Sweden,18,1,156.0
Sweden,18,2,206.0
Sweden,18,3,175.0
Sweden,18,4,67.0
Sweden,18,5,96.0
Sweden,18,6,122.0
Sweden,19,0,165.0
Sweden,19,1,197.0
Sweden,19,2,239.0
Sweden,19,3,278.0
Sweden,19,4,231.0
Sweden,19,5,153.0
Sweden,19,6,123.0
Sweden,20,0,182.0
Sweden,20,1,165.0
Sweden,20,2,181.0
Sweden,20,3,221.0
Sweden,20,4,224.0
Sweden,20,5,120.0
Sweden,20,6,115.0
Sweden,21,0,185.0
Sweden,21,1,178.0
Sweden,21,2,205.0
Sweden,21,3,223.0
Sweden,21,4,218.0
Sweden,21,5,109.0
Sweden,21,6,145.0
Sweden,22,0,214.0
Sweden,22,1,255.0
Sweden,22,2,228.0
Sweden,22,3,235.0
Switzerland,1,2,956.0
Switzerland,1,3,1170.0
Switzerland,1,4,1281.0
Switzerland,1,5,1257.0
Switzerland,1,6,1405.0
Switzerland,2,0,1246.0
Switzerland,2,1,1064.0
Switzerland,2,2,1132.0
Switzerland,2,3,1233.0
Switzerland,2,4,1313.0
Switzerland,2,5,1214.0
Switzerland,2,6,1273.0
Switzerland,3,0,1167.0
Switzerland,3,1,1118.0
Switzerland,3,2,1240.0
Switzerland,3,3,1274.0
Switzerland,3,4,1315.0
Switzerland,3,5,1145.0
Switzerland,3,6,1331.0
Switzerland,4,0,1359.0
Switzerland,4,1,1204.0
Switzerland,4,2,1130.0
Switzerland,4,3,1311.0
Switzerland,4,4,1459.0
Switzerland,4,5,1135.0
Switzerland,4,6,1203.0
Switzerland,5,0,1214.0
Switzerland,5,1,1029.0
Switzerland,5,2,1150.0
Switzerland,5,3,1238.0
Switzerland,5,4,1301.0
Switzerland,5,5,1160.0
Switzerland,5,6,1204.0
Switzerland,6,0,1202.0
Switzerland,6,1,1096.0
Switzerland,6,2,1205.0
Switzerland,6,3,1369.0
Switzerland,6,4,1446.0
Switzerland,6,5,1278.0
Switzerland,6,6,1098.0
Switzerland,7,0,948.0
Switzerland,7,1,1082.0
Switzerland,7,2,1202.0
Switzerland,7,3,1289.0
Switzerland,7,4,1453.0
Switzerland,7,5,1319.0
Switzerland,7,6,1261.0
Switzerland,8,0,1236.0
Switzerland,8,1,1180.0
Switzerland,8,2,1169.0
Switzerland,8,3,1365.0
Switzerland,8,4,1471.0
Switzerland,8,5,1439.0
Switzerland,8,6,1344.0
Switzerland,9,0,1354.0
Switzerland,9,1,1193.0
Switzerland,9,2,1200.0
Switzerland,9,3,1287.0
Switzerland,9,4,1469.0
Switzerland,9,5,1232.0
Switzerland,9,6,1304.0
Switzerland,10,0,1286.0
Switzerland,10,1,1197.0
Switzerland,10,2,1324.0
Switzerland,10,3,1245.0
Switzerland,10,4,1308.0
Switzerland,10,5,1183.0
Switzerland,10,6,1311.0
Switzerland,11,0,1170.0
Switzerland,11,1,942.0
Switzerland,11,2,1076.0
Switzerland,11,3,1187.0
Switzerland,11,4,1235.0
Switzerland,11,5,1114.0
Switzerland,11,6,1150.0
Switzerland,12,0,912.0
Switzerland,12,1,705.0
Switzerland,12,2,587.0
Switzerland,12,3,563.0
Switzerland,12,4,549.0
Switzerland,12,5,357.0
Switzerland,12,6,327.0
Switzerland,13,0,214.0
Switzerland,13,1,180.0
Switzerland,13,2,186.0
Switzerland,13,3,233.0
Switzerland,13,4,231.0
Switzerland,13,5,127.0
Switzerland,13,6,124.0
Switzerland,14,0,120.0
Switzerland,14,1,177.0
Switzerland,14,2,235.0
Switzerland,14,3,204.0
Switzerland,14,4,214.0
Switzerland,14,5,146.0
Switzerland,14,6,112.0
Switzerland,15,0,167.0
Switzerland,15,1,197.0
Switzerland,15,2,204.0
Switzerland,15,3,185.0
Switzerland,15,4,103.0
Switzerland,15,5,121.0
Switzerland,15,6,104.0
Switzerland,16,0,84.0
Switzerland,16,1,102.0
Switzerland,16,2,195.0
Switzerland,16,3,185.0
Switzerland,16,4,200.0
Switzerland,16,5,146.0
Switzerland,16,6,109.0
Switzerland,17,0,109.0
Switzerland,17,1,131.0
Switzerland,17,2,184.0
Switzerland,17,3,223.0
Switzerland,17,4,235.0
Switzerland,17,5,203.0
Switzerland,17,6,107.0
Switzerland,18,0,220.0
Switzerland,18,1,136.0
Switzerland,18,2,217.0
Switzerland,18,3,126.0
Switzerland,18,4,154.0
Switzerland,18,5,91.0
Switzerland,18,6,171.0
Switzerland,19,0,253.0
Switzerland,19,1,119.0
Switzerland,19,2,203.0
Switzerland,19,3,320.0
Switzerland,19,4,294.0
Switzerland,19,5,225.0
Switzerland,19,6,145.0
Switzerland,20,0,205.0
Switzerland,20,1,223.0
Switzerland,20,2,225.0
