,org,dest,week_value,pct_loss
8948,France,Iceland,7,-0.5
8949,France,Iceland,8,-0.5
8950,France,Iceland,9,-0.5714285714285714
8951,France,Iceland,10,-0.35714285714285715
8952,France,Iceland,11,-0.7142857142857143
8953,France,Iceland,12,0.21428571428571427
8954,France,Iceland,13,0.8571428571428571
8955,France,Iceland,14,1.0
8956,France,Iceland,15,1.0
8957,France,Iceland,16,0.7857142857142857
8958,France,Iceland,17,1.0
8959,France,Iceland,18,1.0
8960,France,Iceland,19,1.0
8961,France,Iceland,20,1.0
8962,France,Iceland,21,1.0
8963,France,Iceland,22,1.0
8964,France,India,5,-0.02242152466367713
8965,France,India,6,-0.13004484304932734
8966,France,India,7,-0.09417040358744394
8967,France,India,8,-0.14798206278026907
8968,France,India,9,-0.21973094170403587
8969,France,India,10,-0.273542600896861
8970,France,India,11,-0.20179372197309417
8971,France,India,12,0.3901345291479821
8972,France,India,13,0.9641255605381166
8973,France,India,14,0.9282511210762332
8974,France,India,15,1.0
8975,France,India,16,1.0
8976,France,India,17,0.9103139013452914
8977,France,India,18,1.0
8978,France,India,19,0.8026905829596412
8979,France,India,20,0.8385650224215246
8980,France,India,21,0.8923766816143498
8981,France,India,22,0.874439461883408
8982,France,Ireland,5,0.0
8983,France,Ireland,6,-0.18857142857142858
8984,France,Ireland,7,-0.17714285714285713
8985,France,Ireland,8,-0.26285714285714284
8986,France,Ireland,9,-0.21142857142857144
8987,France,Ireland,10,-0.2571428571428571
8988,France,Ireland,11,-0.4857142857142857
8989,France,Ireland,12,0.022857142857142857
8990,France,Ireland,13,0.4057142857142857
8991,France,Ireland,14,0.8857142857142857
8992,France,Ireland,15,0.9485714285714286
8993,France,Ireland,16,0.9771428571428571
8994,France,Ireland,17,0.9885714285714285
8995,France,Ireland,18,0.96
8996,France,Ireland,19,0.9714285714285714
8997,France,Ireland,20,0.96
8998,France,Ireland,21,0.9657142857142857
8999,France,Ireland,22,0.9828571428571429
9000,France,Israel,5,0.14496314496314497
9001,France,Israel,6,0.007371007371007371
9002,France,Israel,7,0.5675675675675675
9003,France,Israel,8,0.14496314496314497
9004,France,Israel,9,-0.36609336609336607
9005,France,Israel,10,0.4201474201474201
9006,France,Israel,11,0.8329238329238329
9007,France,Israel,12,0.8820638820638821
9008,France,Israel,13,1.0
9009,France,Israel,14,1.0
9010,France,Israel,15,1.0
9011,France,Israel,16,0.9705159705159705
9012,France,Israel,17,0.9901719901719902
9013,France,Israel,18,0.9901719901719902
9014,France,Israel,19,0.8820638820638821
9015,France,Israel,20,0.9213759213759214
9016,France,Israel,21,0.9213759213759214
9017,France,Israel,22,0.941031941031941
9018,France,Italy,5,-0.022483940042826552
9019,France,Italy,6,-0.04068522483940043
9020,France,Italy,7,-0.20877944325481798
9021,France,Italy,8,-0.29336188436830835
9022,France,Italy,9,-0.20556745182012848
9023,France,Italy,10,-0.06423982869379015
9024,France,Italy,11,0.5599571734475375
9025,France,Italy,12,0.8982869379014989
9026,France,Italy,13,0.9197002141327623
9027,France,Italy,14,0.9561027837259101
9028,France,Italy,15,0.9486081370449678
9029,France,Italy,16,0.9582441113490364
9030,France,Italy,17,0.9518201284796574
9031,France,Italy,18,0.9539614561027837
9032,France,Italy,19,0.9400428265524625
9033,France,Italy,20,0.9261241970021413
9034,France,Italy,21,0.9293361884368309
9035,France,Italy,22,0.9539614561027837
9036,France,Japan,5,-0.5
9037,France,Japan,6,-0.4473684210526316
9038,France,Japan,7,-0.02631578947368421
9039,France,Japan,8,-0.5263157894736842
9040,France,Japan,9,-0.34210526315789475
9041,France,Japan,10,-0.39473684210526316
9042,France,Japan,11,0.15789473684210525
9043,France,Japan,12,0.2631578947368421
9044,France,Japan,13,0.8421052631578947
9045,France,Japan,14,0.9473684210526315
9046,France,Japan,15,1.0
9047,France,Japan,16,1.0
9048,France,Japan,17,1.0
9049,France,Japan,18,1.0
9050,France,Japan,19,1.0
9051,France,Japan,20,0.9473684210526315
9052,France,Japan,21,0.8157894736842105
9053,France,Japan,22,1.0
9054,France,Latvia,5,-0.14285714285714285
9055,France,Latvia,6,0.03296703296703297
9056,France,Latvia,7,-0.054945054945054944
9057,France,Latvia,8,-0.054945054945054944
9058,France,Latvia,9,-0.0989010989010989
9059,France,Latvia,10,-0.14285714285714285
9060,France,Latvia,11,-0.27472527472527475
9061,France,Latvia,12,0.7362637362637363
9062,France,Latvia,13,1.0
9063,France,Latvia,14,1.0
9064,France,Latvia,15,1.0
9065,France,Latvia,16,1.0
9066,France,Latvia,17,1.0
9067,France,Latvia,18,1.0
9068,France,Latvia,19,1.0
9069,France,Latvia,20,1.0
9070,France,Latvia,21,1.0
9071,France,Latvia,22,1.0
9072,France,Luxembourg,5,-0.05466237942122187
9073,France,Luxembourg,6,-0.06752411575562701
9074,France,Luxembourg,7,-0.15755627009646303
9075,France,Luxembourg,8,-0.10610932475884244
9076,France,Luxembourg,9,-0.24758842443729903
9077,France,Luxembourg,10,-0.22186495176848875
9078,France,Luxembourg,11,-0.05466237942122187
9079,France,Luxembourg,12,0.3440514469453376
9080,France,Luxembourg,13,0.9742765273311897
9081,France,Luxembourg,14,0.8456591639871383
9082,France,Luxembourg,15,0.9485530546623794
9083,France,Luxembourg,16,0.9485530546623794
9084,France,Luxembourg,17,0.8842443729903537
9085,France,Luxembourg,18,0.909967845659164
9086,France,Luxembourg,19,0.9742765273311897
9087,France,Luxembourg,20,0.819935691318328
9088,France,Luxembourg,21,0.8070739549839229
9089,France,Luxembourg,22,0.909967845659164
9090,France,Malta,5,-0.13368983957219252
9091,France,Malta,6,-0.0481283422459893
9092,France,Malta,7,-0.11229946524064172
9093,France,Malta,8,-0.0053475935828877
9094,France,Malta,9,-0.11229946524064172
9095,France,Malta,10,-0.11229946524064172
9096,France,Malta,11,0.5294117647058824
9097,France,Malta,12,0.679144385026738
9098,France,Malta,13,0.9144385026737968
9099,France,Malta,14,0.9572192513368984
9100,France,Malta,15,1.0
9101,France,Malta,16,1.0
9102,France,Malta,17,1.0
9103,France,Malta,18,0.9144385026737968
9104,France,Malta,19,1.0
9105,France,Malta,20,0.9572192513368984
9106,France,Malta,21,1.0
9107,France,Malta,22,0.8502673796791443
9108,France,Morocco,5,-0.3220910623946037
9109,France,Morocco,6,-0.2951096121416526
9110,France,Morocco,7,-0.23440134907251264
9111,France,Morocco,8,-0.31534569983136596
9112,France,Morocco,9,-0.4772344013490725
9113,France,Morocco,10,-0.2951096121416526
9114,France,Morocco,11,-0.16694772344013492
9115,France,Morocco,12,0.6492411467116358
9116,France,Morocco,13,0.9662731871838112
9117,France,Morocco,14,0.9595278246205734
9118,France,Morocco,15,0.9595278246205734
9119,France,Morocco,16,0.9460370994940978
9120,France,Morocco,17,0.9325463743676222
9121,France,Morocco,18,0.8920741989881956
9122,France,Morocco,19,0.8920741989881956
9123,France,Morocco,20,0.8650927487352446
9124,France,Morocco,21,0.8718381112984823
9125,France,Morocco,22,0.8853288364249579
9126,France,Netherlands,5,-0.04196357878068092
9127,France,Netherlands,6,-0.12114014251781473
9128,France,Netherlands,7,-0.1021377672209026
9129,France,Netherlands,8,-0.16547901821060965
9130,France,Netherlands,9,-0.21298495645288995
9131,France,Netherlands,10,-0.3333333333333333
9132,France,Netherlands,11,-0.2573238321456849
9133,France,Netherlands,12,0.19239904988123516
9134,France,Netherlands,13,0.5724465558194775
9135,France,Netherlands,14,0.8606492478226445
9136,France,Netherlands,15,0.8638163103721298
9137,France,Netherlands,16,0.8764845605700713
9138,France,Netherlands,17,0.838479809976247
9139,France,Netherlands,18,0.8701504354711006
9140,France,Netherlands,19,0.8701504354711006
9141,France,Netherlands,20,0.8511480601741884
9142,France,Netherlands,21,0.8479809976247031
9143,France,Netherlands,22,0.9081551860649247
9144,France,Norway,5,-0.08620689655172414
9145,France,Norway,6,-0.06896551724137931
9146,France,Norway,7,-0.3275862068965517
9147,France,Norway,8,-0.20689655172413793
9148,France,Norway,9,-0.20689655172413793
9149,France,Norway,10,-0.29310344827586204
9150,France,Norway,11,-0.06896551724137931
9151,France,Norway,12,0.5
9152,France,Norway,13,1.0
9153,France,Norway,14,1.0
9154,France,Norway,15,1.0
9155,France,Norway,16,1.0
9156,France,Norway,17,1.0
9157,France,Norway,18,1.0
9158,France,Norway,19,1.0
9159,France,Norway,20,1.0
9160,France,Norway,21,0.9655172413793104
9161,France,Norway,22,1.0
9162,France,Poland,5,-0.12054329371816638
9163,France,Poland,6,-0.2427843803056027
9164,France,Poland,7,-0.14770797962648557
9165,France,Poland,8,-0.21561969439728354
9166,France,Poland,9,-0.19524617996604415
9167,France,Poland,10,-0.18166383701188454
9168,France,Poland,11,0.001697792869269949
9169,France,Poland,12,0.8234295415959253
9170,France,Poland,13,0.8913412563667232
9171,France,Poland,14,1.0
9172,France,Poland,15,1.0
9173,France,Poland,16,1.0
9174,France,Poland,17,1.0
9175,France,Poland,18,1.0
9176,France,Poland,19,1.0
9177,France,Poland,20,1.0
9178,France,Poland,21,1.0
9179,France,Poland,22,1.0
9180,France,Portugal,5,-0.07269155206286837
9181,France,Portugal,6,-0.21021611001964635
9182,France,Portugal,7,-0.3300589390962672
9183,France,Portugal,8,-0.3418467583497053
9184,France,Portugal,9,-0.206286836935167
9185,France,Portugal,10,-0.26522593320235754
9186,France,Portugal,11,-0.3005893909626719
9187,France,Portugal,12,0.3300589390962672
9188,France,Portugal,13,0.8978388998035364
9189,France,Portugal,14,0.9842829076620825
9190,France,Portugal,15,0.9901768172888016
9191,France,Portugal,16,0.9882121807465619
9192,France,Portugal,17,0.9921414538310412
9193,France,Portugal,18,0.9960707269155207
9194,France,Portugal,19,0.9823182711198428
9195,France,Portugal,20,0.9567779960707269
9196,France,Portugal,21,0.9587426326129665
9197,France,Portugal,22,0.962671905697446
9198,France,Qatar,5,-0.13333333333333333
9199,France,Qatar,6,-0.2
9200,France,Qatar,7,-0.06666666666666667
9201,France,Qatar,8,-0.3111111111111111
9202,France,Qatar,9,-0.28888888888888886
9203,France,Qatar,10,-0.2
9204,France,Qatar,11,-0.3111111111111111
9205,France,Qatar,12,0.044444444444444446
9206,France,Qatar,13,-0.37777777777777777
9207,France,Qatar,14,-0.35555555555555557
9208,France,Qatar,15,-0.044444444444444446
9209,France,Qatar,16,0.022222222222222223
9210,France,Qatar,17,-0.3111111111111111
9211,France,Qatar,18,-0.24444444444444444
9212,France,Qatar,19,-0.37777777777777777
9213,France,Qatar,20,-0.4666666666666667
9214,France,Qatar,21,-0.5333333333333333
9215,France,Qatar,22,0.1111111111111111
9216,France,Romania,5,-0.5064935064935064
9217,France,Romania,6,-1.7532467532467533
9218,France,Romania,7,-1.077922077922078
9219,France,Romania,8,-0.6103896103896104
9220,France,Romania,9,-1.5974025974025974
9221,France,Romania,10,-4.714285714285714
9222,France,Romania,11,-4.662337662337662
9223,France,Romania,12,-2.012987012987013
9224,France,Romania,13,0.11688311688311688
9225,France,Romania,14,1.0
9226,France,Romania,15,1.0
9227,France,Romania,16,1.0
9228,France,Romania,17,1.0
9229,France,Romania,18,0.6883116883116883
9230,France,Romania,19,0.4805194805194805
9231,France,Romania,20,0.5844155844155844
9232,France,Romania,21,0.7922077922077922
9233,France,Romania,22,0.7402597402597403
9234,France,Russia,5,0.13636363636363635
9235,France,Russia,6,0.11818181818181818
9236,France,Russia,7,0.06818181818181818
9237,France,Russia,8,-0.004545454545454545
9238,France,Russia,9,-0.1318181818181818
9239,France,Russia,10,-0.1
9240,France,Russia,11,0.13636363636363635
9241,France,Russia,12,0.6363636363636364
9242,France,Russia,13,0.8454545454545455
9243,France,Russia,14,0.95
9244,France,Russia,15,0.9772727272727273
9245,France,Russia,16,0.990909090909091
9246,France,Russia,17,0.990909090909091
9247,France,Russia,18,0.9545454545454546
9248,France,Russia,19,0.9545454545454546
9249,France,Russia,20,0.9
9250,France,Russia,21,0.9045454545454545
9251,France,Russia,22,0.9636363636363636
9252,France,Saudi Arabia,5,-0.45454545454545453
9253,France,Saudi Arabia,6,-1.1818181818181819
9254,France,Saudi Arabia,7,-1.0606060606060606
9255,France,Saudi Arabia,8,0.15151515151515152
9256,France,Saudi Arabia,9,-0.45454545454545453
9257,France,Saudi Arabia,10,-0.3333333333333333
9258,France,Saudi Arabia,11,0.5151515151515151
9259,France,Saudi Arabia,12,1.0
9260,France,Saudi Arabia,13,1.0
9261,France,Saudi Arabia,14,1.0
9262,France,Saudi Arabia,15,1.0
9263,France,Saudi Arabia,16,1.0
9264,France,Saudi Arabia,17,0.7575757575757576
9265,France,Saudi Arabia,18,0.5151515151515151
9266,France,Saudi Arabia,19,1.0
9267,France,Saudi Arabia,20,0.5151515151515151
9268,France,Saudi Arabia,21,0.7575757575757576
9269,France,Saudi Arabia,22,0.7575757575757576
9270,France,Senegal,5,-0.15254237288135594
9271,France,Senegal,6,-0.1864406779661017
9272,France,Senegal,7,0.05084745762711865
9273,France,Senegal,8,-0.288135593220339
9274,France,Senegal,9,-0.1864406779661017
9275,France,Senegal,10,-0.3220338983050847
9276,France,Senegal,11,-0.11864406779661017
9277,France,Senegal,12,-0.0847457627118644
9278,France,Senegal,13,0.5932203389830508
9279,France,Senegal,14,1.0
9280,France,Senegal,15,1.0
9281,France,Senegal,16,1.0
9282,France,Senegal,17,1.0
9283,France,Senegal,18,0.8983050847457628
9284,France,Senegal,19,0.8983050847457628
9285,France,Senegal,20,0.7966101694915254
9286,France,Senegal,21,0.9322033898305084
9287,France,Senegal,22,0.9322033898305084
9288,France,Serbia,5,-0.7011494252873564
9289,France,Serbia,6,-0.3793103448275862
9290,France,Serbia,7,-0.011494252873563218
9291,France,Serbia,8,-0.3793103448275862
9292,France,Serbia,9,-0.9770114942528736
9293,France,Serbia,10,-1.0689655172413792
9294,France,Serbia,11,-0.47126436781609193
9295,France,Serbia,12,0.1724137931034483
9296,France,Serbia,13,0.7701149425287356
9297,France,Serbia,14,1.0
9298,France,Serbia,15,1.0
9299,France,Serbia,16,0.9080459770114943
9300,France,Serbia,17,1.0
9301,France,Serbia,18,1.0
9302,France,Serbia,19,1.0
9303,France,Serbia,20,0.9080459770114943
9304,France,Serbia,21,1.0
9305,France,Serbia,22,1.0
9306,France,Singapore,5,-0.2692307692307692
9307,France,Singapore,6,-0.4230769230769231
9308,France,Singapore,7,-0.15384615384615385
9309,France,Singapore,8,-0.46153846153846156
9310,France,Singapore,9,-0.38461538461538464
9311,France,Singapore,10,0.11538461538461539
9312,France,Singapore,11,0.15384615384615385
9313,France,Singapore,12,0.8461538461538461
9314,France,Singapore,13,1.0
9315,France,Singapore,14,1.0
9316,France,Singapore,15,1.0
9317,France,Singapore,16,0.9230769230769231
9318,France,Singapore,17,1.0
9319,France,Singapore,18,1.0
9320,France,Singapore,19,1.0
9321,France,Singapore,20,1.0
9322,France,Singapore,21,0.9230769230769231
9323,France,Singapore,22,0.8461538461538461
9324,France,Slovakia,5,-0.44
9325,France,Slovakia,6,0.36
9326,France,Slovakia,7,-0.6
9327,France,Slovakia,8,-0.6
9328,France,Slovakia,9,0.04
9329,France,Slovakia,10,0.36
9330,France,Slovakia,11,0.68
9331,France,Slovakia,12,1.0
9332,France,Slovakia,13,1.0
9333,France,Slovakia,14,1.0
9334,France,Slovakia,15,1.0
9335,France,Slovakia,16,1.0
9336,France,Slovakia,17,1.0
9337,France,Slovakia,18,0.68
9338,France,Slovakia,19,1.0
9339,France,Slovakia,20,1.0
9340,France,Slovakia,21,1.0
9341,France,Slovakia,22,1.0
9342,France,South Africa,5,-0.04
9343,France,South Africa,6,-0.28
9344,France,South Africa,7,0.2
9345,France,South Africa,8,0.12
9346,France,South Africa,9,0.2
9347,France,South Africa,10,0.12
9348,France,South Africa,11,0.2
9349,France,South Africa,12,0.04
9350,France,South Africa,13,0.84
9351,France,South Africa,14,1.0
9352,France,South Africa,15,1.0
9353,France,South Africa,16,1.0
9354,France,South Africa,17,1.0
9355,France,South Africa,18,1.0
9356,France,South Africa,19,1.0
9357,France,South Africa,20,1.0
9358,France,South Africa,21,1.0
9359,France,South Africa,22,1.0
9360,France,South Korea,5,0.046153846153846156
9361,France,South Korea,6,0.07692307692307693
9362,France,South Korea,7,0.3230769230769231
9363,France,South Korea,8,0.2
9364,France,South Korea,9,0.23076923076923078
9365,France,South Korea,10,0.13846153846153847
9366,France,South Korea,11,0.35384615384615387
9367,France,South Korea,12,0.6307692307692307
9368,France,South Korea,13,0.8461538461538461
9369,France,South Korea,14,0.9076923076923077
9370,France,South Korea,15,0.38461538461538464
9371,France,South Korea,16,0.5384615384615384
9372,France,South Korea,17,0.47692307692307695
9373,France,South Korea,18,0.7230769230769231
9374,France,South Korea,19,0.8769230769230769
9375,France,South Korea,20,1.0
9376,France,South Korea,21,0.9384615384615385
9377,France,South Korea,22,1.0
9378,France,Spain,5,0.1501616220981487
9379,France,Spain,6,-0.2342051131354687
9380,France,Spain,7,-0.47987070232148105
9381,France,Spain,8,-0.4928004701733764
9382,France,Spain,9,-0.4058183955333529
9383,France,Spain,10,-0.4434322656479577
9384,France,Spain,11,-0.37760799294739933
9385,France,Spain,12,0.4169850132236262
9386,France,Spain,13,0.8401410520129298
9387,France,Spain,14,0.9059653247134881
9388,France,Spain,15,0.9330002938583603
9389,France,Spain,16,0.952982662356744
9390,France,Spain,17,0.9318248604172789
9391,France,Spain,18,0.9388774610637672
9392,France,Spain,19,0.9424037613870114
9393,France,Spain,20,0.9224213928886277
9394,France,Spain,21,0.9388774610637672
9395,France,Spain,22,0.9565089626799882
9396,France,Sweden,5,-0.18181818181818182
9397,France,Sweden,6,-0.21212121212121213
9398,France,Sweden,7,-0.18181818181818182
9399,France,Sweden,8,-0.16161616161616163
9400,France,Sweden,9,-0.16161616161616163
9401,France,Sweden,10,-0.1919191919191919
9402,France,Sweden,11,-0.23232323232323232
9403,France,Sweden,12,0.42424242424242425
9404,France,Sweden,13,0.7676767676767676
9405,France,Sweden,14,0.8585858585858586
9406,France,Sweden,15,0.8383838383838383
9407,France,Sweden,16,0.8888888888888888
9408,France,Sweden,17,0.8585858585858586
9409,France,Sweden,18,0.898989898989899
9410,France,Sweden,19,0.8585858585858586
9411,France,Sweden,20,0.8585858585858586
9412,France,Sweden,21,0.8585858585858586
9413,France,Sweden,22,0.8686868686868687
9414,France,Switzerland,5,-0.0483619344773791
9415,France,Switzerland,6,-0.10036401456058243
9416,France,Switzerland,7,-0.08164326573062923
9417,France,Switzerland,8,-0.11908476339053563
9418,France,Switzerland,9,-0.15860634425377015
9419,France,Switzerland,10,-0.15860634425377015
9420,France,Switzerland,11,0.0327613104524181
9421,France,Switzerland,12,0.6027041081643266
9422,France,Switzerland,13,0.9251170046801872
9423,France,Switzerland,14,0.9271970878835153
9424,France,Switzerland,15,0.9500780031201248
9425,France,Switzerland,16,0.9479979199167967
9426,France,Switzerland,17,0.9729589183567343
9427,France,Switzerland,18,0.9459178367134685
9428,France,Switzerland,19,0.9500780031201248
9429,France,Switzerland,20,0.9001560062402496
9430,France,Switzerland,21,0.891835673426937
9431,France,Switzerland,22,0.9251170046801872
9432,France,Taiwan,5,-0.5
9433,France,Taiwan,6,-0.16666666666666666
9434,France,Taiwan,7,-0.16666666666666666
9435,France,Taiwan,8,-0.4166666666666667
9436,France,Taiwan,9,-0.6666666666666666
9437,France,Taiwan,10,-0.5
9438,France,Taiwan,11,0.0
9439,France,Taiwan,12,0.3333333333333333
9440,France,Taiwan,13,0.6666666666666666
9441,France,Taiwan,14,0.5
9442,France,Taiwan,15,0.3333333333333333
9443,France,Taiwan,16,0.5
9444,France,Taiwan,17,0.16666666666666666
9445,France,Taiwan,18,0.3333333333333333
9446,France,Taiwan,19,0.5
9447,France,Taiwan,20,0.3333333333333333
9448,France,Taiwan,21,0.16666666666666666
9449,France,Taiwan,22,0.25
9450,France,Thailand,5,-0.1297709923664122
9451,France,Thailand,6,-0.4351145038167939
9452,France,Thailand,7,-0.1297709923664122
9453,France,Thailand,8,-0.2824427480916031
9454,France,Thailand,9,-0.22137404580152673
9455,France,Thailand,10,-0.22137404580152673
9456,France,Thailand,11,-0.1297709923664122
9457,France,Thailand,12,-0.16030534351145037
9458,France,Thailand,13,-0.06870229007633588
9459,France,Thailand,14,0.8473282442748091
9460,France,Thailand,15,1.0
9461,France,Thailand,16,1.0
9462,France,Thailand,17,1.0
9463,France,Thailand,18,1.0
9464,France,Thailand,19,1.0
9465,France,Thailand,20,1.0
9466,France,Thailand,21,1.0
9467,France,Thailand,22,1.0
9468,France,Turkey,5,-0.15960912052117263
9469,France,Turkey,6,-0.12052117263843648
9470,France,Turkey,7,-0.21172638436482086
9471,France,Turkey,8,-0.2247557003257329
9472,France,Turkey,9,-0.2899022801302932
9473,France,Turkey,10,-0.21172638436482086
9474,France,Turkey,11,-0.12052117263843648
9475,France,Turkey,12,0.8306188925081434
9476,France,Turkey,13,0.9348534201954397
9477,France,Turkey,14,0.9478827361563518
9478,France,Turkey,15,0.9218241042345277
9479,France,Turkey,16,0.9739413680781759
9480,France,Turkey,17,0.8957654723127035
9481,France,Turkey,18,0.9087947882736156
9482,France,Turkey,19,0.8827361563517915
9483,France,Turkey,20,0.8175895765472313
9484,France,Turkey,21,0.9087947882736156
9485,France,Turkey,22,1.0
9486,France,Ukraine,5,-0.08695652173913043
9487,France,Ukraine,6,0.17391304347826086
9488,France,Ukraine,7,0.08695652173913043
9489,France,Ukraine,8,0.08695652173913043
9490,France,Ukraine,9,-0.2608695652173913
9491,France,Ukraine,10,0.0
9492,France,Ukraine,11,0.08695652173913043
9493,France,Ukraine,12,0.8260869565217391
9494,France,Ukraine,13,0.2608695652173913
9495,France,Ukraine,14,1.0
9496,France,Ukraine,15,0.8260869565217391
9497,France,Ukraine,16,0.9565217391304348
9498,France,Ukraine,17,1.0
9499,France,Ukraine,18,0.7391304347826086
9500,France,Ukraine,19,0.8260869565217391
9501,France,Ukraine,20,0.5217391304347826
9502,France,Ukraine,21,0.6521739130434783
9503,France,Ukraine,22,0.8260869565217391
9504,France,United Arab Emirates,5,-0.017632241813602016
9505,France,United Arab Emirates,6,0.10327455919395466
9506,France,United Arab Emirates,7,-0.017632241813602016
9507,France,United Arab Emirates,8,0.022670025188916875
9508,France,United Arab Emirates,9,0.0025188916876574307
9509,France,United Arab Emirates,10,-0.10831234256926953
9510,France,United Arab Emirates,11,-0.07808564231738035
9511,France,United Arab Emirates,12,0.163727959697733
9512,France,United Arab Emirates,13,0.7178841309823678
9513,France,United Arab Emirates,14,0.7380352644836272
9514,France,United Arab Emirates,15,0.7178841309823678
9515,France,United Arab Emirates,16,0.7178841309823678
9516,France,United Arab Emirates,17,0.6675062972292192
9517,France,United Arab Emirates,18,0.6171284634760705
9518,France,United Arab Emirates,19,0.6372795969773299
9519,France,United Arab Emirates,20,0.6272040302267002
9520,France,United Arab Emirates,21,0.6272040302267002
9521,France,United Arab Emirates,22,0.7783375314861462
9522,France,United Kingdom,5,0.02303030303030303
9523,France,United Kingdom,6,-0.008484848484848486
9524,France,United Kingdom,7,-0.2509090909090909
9525,France,United Kingdom,8,-0.3898989898989899
9526,France,United Kingdom,9,-0.20484848484848484
9527,France,United Kingdom,10,-0.20484848484848484
9528,France,United Kingdom,11,-0.21858585858585858
9529,France,United Kingdom,12,0.3527272727272727
9530,France,United Kingdom,13,0.8303030303030303
9531,France,United Kingdom,14,0.9094949494949495
9532,France,United Kingdom,15,0.9329292929292929
9533,France,United Kingdom,16,0.941010101010101
9534,France,United Kingdom,17,0.9305050505050505
9535,France,United Kingdom,18,0.9272727272727272
9536,France,United Kingdom,19,0.924040404040404
9537,France,United Kingdom,20,0.8965656565656566
9538,France,United Kingdom,21,0.9030303030303031
9539,France,United Kingdom,22,0.9296969696969697
9540,France,United States,5,-0.03620601733809281
9541,France,United States,6,-0.0790413054563998
9542,France,United States,7,-0.03620601733809281
9543,France,United States,8,-0.13615502294747578
9544,France,United States,9,-0.21570627231004588
9545,France,United States,10,-0.22386537480877103
9546,France,United States,11,-0.1055583885772565
9547,France,United States,12,0.63488016318205
9548,France,United States,13,0.8918918918918919
9549,France,United States,14,0.9000509943906171
9550,France,United States,15,0.8898521162672106
9551,France,United States,16,0.9122896481387047
9552,France,United States,17,0.8816930137684854
9553,France,United States,18,0.8776134625191229
9554,France,United States,19,0.8694543600203978
9555,France,United States,20,0.8347781744008159
9556,France,United States,21,0.8204997450280469
9557,France,United States,22,0.8980112187659357
9558,French Polynesia,New Zealand,5,-0.391304347826087
9559,French Polynesia,New Zealand,6,-0.5652173913043478
9560,French Polynesia,New Zealand,7,-0.7391304347826086
9561,French Polynesia,New Zealand,8,-0.9130434782608695
9562,French Polynesia,New Zealand,9,-1.0869565217391304
9563,French Polynesia,New Zealand,10,-0.5652173913043478
9564,French Polynesia,New Zealand,11,-1.0869565217391304
9565,French Polynesia,New Zealand,12,-1.0869565217391304
9566,French Polynesia,New Zealand,13,0.30434782608695654
9567,French Polynesia,New Zealand,14,1.0
9568,French Polynesia,New Zealand,15,1.0
9569,French Polynesia,New Zealand,16,1.0
9570,French Polynesia,New Zealand,17,0.6521739130434783
9571,French Polynesia,New Zealand,18,1.0
9572,French Polynesia,New Zealand,19,0.6521739130434783
9573,French Polynesia,New Zealand,20,1.0
9574,French Polynesia,New Zealand,21,0.8260869565217391
9575,French Polynesia,New Zealand,22,1.0
9576,French Polynesia,United States,5,0.06060606060606061
9577,French Polynesia,United States,6,-0.09090909090909091
9578,French Polynesia,United States,7,-0.24242424242424243
9579,French Polynesia,United States,8,-0.24242424242424243
9580,French Polynesia,United States,9,0.030303030303030304
9581,French Polynesia,United States,10,-0.18181818181818182
9582,French Polynesia,United States,11,-0.030303030303030304
9583,French Polynesia,United States,12,0.30303030303030304
9584,French Polynesia,United States,13,0.6666666666666666
9585,French Polynesia,United States,14,1.0
9586,French Polynesia,United States,15,1.0
9587,French Polynesia,United States,16,1.0
9588,French Polynesia,United States,17,1.0
9589,French Polynesia,United States,18,1.0
9590,French Polynesia,United States,19,0.9696969696969697
9591,French Polynesia,United States,20,0.9696969696969697
9592,French Polynesia,United States,21,1.0
9593,French Polynesia,United States,22,0.9696969696969697
9594,Germany,Algeria,5,-0.2054794520547945
9595,Germany,Algeria,6,-0.0958904109589041
9596,Germany,Algeria,7,0.5068493150684932
9597,Germany,Algeria,8,0.2876712328767123
9598,Germany,Algeria,9,0.2328767123287671
9599,Germany,Algeria,10,0.6712328767123288
9600,Germany,Algeria,11,0.2876712328767123
9601,Germany,Algeria,12,1.0
9602,Germany,Algeria,13,0.8356164383561644
9603,Germany,Algeria,14,0.8904109589041096
9604,Germany,Algeria,15,1.0
9605,Germany,Algeria,16,1.0
9606,Germany,Algeria,17,1.0
9607,Germany,Algeria,18,1.0
9608,Germany,Algeria,19,0.7808219178082192
9609,Germany,Algeria,20,0.8904109589041096
9610,Germany,Algeria,21,1.0
9611,Germany,Algeria,22,1.0
9612,Germany,Argentina,5,-0.8181818181818182
9613,Germany,Argentina,6,-0.8181818181818182
9614,Germany,Argentina,7,-1.1818181818181819
9615,Germany,Argentina,8,-1.5454545454545454
9616,Germany,Argentina,9,-0.8181818181818182
9617,Germany,Argentina,10,0.2727272727272727
9618,Germany,Argentina,11,-0.45454545454545453
9619,Germany,Argentina,12,0.6363636363636364
9620,Germany,Argentina,13,1.0
9621,Germany,Argentina,14,0.6363636363636364
9622,Germany,Argentina,15,1.0
9623,Germany,Argentina,16,1.0
9624,Germany,Argentina,17,1.0
9625,Germany,Argentina,18,1.0
9626,Germany,Argentina,19,1.0
9627,Germany,Argentina,20,1.0
9628,Germany,Argentina,21,1.0
9629,Germany,Argentina,22,1.0
9630,Germany,Armenia,5,1.0
9631,Germany,Armenia,6,1.0
9632,Germany,Armenia,7,-5.0
9633,Germany,Armenia,8,1.0
